ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.003078317295305086,0.0047966200910272115,3007.564930316626,True,0.003048931685912561,0.004747792996904642,0.95,0.003963563411889103,ecoevolity,1.0003123056263974,0,0.0043835739315530725,seed1234
True,0.0035621561519121954,0.004530317731817881,143.15236778304075,True,0.003564370071015823,0.00453209329918959,0.95,0.004030332104458153,starbeast,1.0750268843114794,0,0.0043835739315530725,seed1234
True,0.033357734054206674,0.03729313927410892,3923.89324335862,True,0.03356727854264112,0.03743598011748405,0.95,0.03558627934556624,ecoevolity,0.9998519013343724,1,0.03544497654951094,seed1234
True,0.03295739783205217,0.03746187959206919,111.61945645406848,True,0.03301211401807247,0.037506736439996136,0.95,0.03537814816984167,starbeast,1.02256365445912,1,0.03544497654951094,seed1234
True,0.10672686741704733,0.11183826475461583,4000.0,True,0.10671293865928663,0.11181368091450533,0.95,0.10944987271577164,ecoevolity,1.0008218142883054,2,0.10822624972172563,seed1234
True,0.10596037811652344,0.111453521379665,167.66470061163017,True,0.10639715953761132,0.11174007308060964,0.95,0.10911792107079238,starbeast,1.0813874885469992,2,0.10822624972172563,seed1234
True,0.011922315346017237,0.015979131734942663,1709.4993541583685,True,0.01243419715884866,0.016148656639063237,0.95,0.014451471013747991,ecoevolity,1.0012152680209,3,0.014490861402101415,seed1234
True,0.013321368385760231,0.015701720914453137,124.22789665606493,True,0.013373158403820156,0.015729283576875256,0.95,0.014590901813233925,starbeast,1.1814906975377442,3,0.014490861402101415,seed1234
True,0.06109632132652613,0.06537647611915977,4000.0,True,0.0611514821138817,0.06538946578499398,0.95,0.06348816425515152,ecoevolity,0.9995302984879848,4,0.06511957501726992,seed1234
False,0.061502828960130526,0.06497530068176192,213.3717016281189,False,0.06150206338764596,0.06497310355184865,0.95,0.06333695759964349,starbeast,1.0103069224609726,4,0.06511957501726992,seed1234
True,0.035909611838804034,0.0398897795528908,3115.726717179632,True,0.03605392685691499,0.03996086014648596,0.95,0.038161285038900164,ecoevolity,0.9996325140664606,5,0.03848683679164541,seed1234
True,0.03645153248692302,0.039677275894098016,143.6943733178904,True,0.03658568544730487,0.03976317647785242,0.95,0.0381724784110212,starbeast,1.131777804181135,5,0.03848683679164541,seed1234
True,0.0342162071817414,0.0382015292376272,4000.0,True,0.034506133368644436,0.038357406141852436,0.95,0.03650416279435401,ecoevolity,0.999562347511,6,0.03535265134595888,seed1234
True,0.034726699591516065,0.037899961167532664,137.927668861017,True,0.03478069598296719,0.0379407693333949,0.95,0.03636399691762175,starbeast,1.0686934516195967,6,0.03535265134595888,seed1234
True,0.07660468462571385,0.08116967832781617,4000.0,True,0.0768399116033869,0.08130536109900867,0.95,0.07910655573406457,ecoevolity,0.9995451313330932,7,0.07804966872344306,seed1234
True,0.076546192658401,0.08050793020492568,225.73551890854102,True,0.07668506262546368,0.08060377351790239,0.95,0.07865400962762087,starbeast,1.0183736532743646,7,0.07804966872344306,seed1234
True,0.03739318334711634,0.041352721623985865,4000.0,True,0.03760566754572163,0.04143644940256717,0.95,0.039634634362117775,ecoevolity,1.00025685104103,8,0.04028234151464384,seed1234
True,0.037907438863508384,0.04091708841378422,177.5402713669592,True,0.03792528330309816,0.040928423979804,0.95,0.03943033064734995,starbeast,1.0333737309021735,8,0.04028234151464384,seed1234
True,0.033227478757448865,0.03719921890384704,4000.0,True,0.0335656338581622,0.037476180930093805,0.95,0.03555239664989784,ecoevolity,0.9995998011015816,9,0.0353280450365036,seed1234
True,0.03369698031129501,0.036899059210225765,136.81268501730972,True,0.03375214639311299,0.03694240310927442,0.95,0.035466431065038787,starbeast,1.0110922985370134,9,0.0353280450365036,seed1234
True,0.03792974128638882,0.0417790344008026,4000.0,True,0.03807013508128928,0.04186603477344676,0.95,0.04008924465560328,ecoevolity,0.9996926442977604,10,0.04015740351672345,seed1234
True,0.03908598743697085,0.042196801425145,150.5716742913466,True,0.0391394568904522,0.042233911868684026,0.95,0.04073958348870439,starbeast,1.3469956237191292,10,0.04015740351672345,seed1234
True,0.01187375970996532,0.015848809494253466,3114.4128309380176,True,0.01226047438844762,0.015997389281601947,0.95,0.014289630863789782,ecoevolity,1.001399816037019,11,0.014724288700888754,seed1234
True,0.01389171654917097,0.015559355482898909,169.98236103433294,True,0.013868348613680257,0.01553468833782578,0.95,0.014732969304714747,starbeast,1.032326379558809,11,0.014724288700888754,seed1234
True,0.01546241206432518,0.019066393438604157,3726.8528983656,True,0.01566431326215806,0.019171512516657416,0.95,0.017581213031587578,ecoevolity,0.9995321425692936,12,0.017304496999608742,seed1234
True,0.016765960537967316,0.01899432641545734,143.56834279096554,True,0.01679109704434529,0.019004382561285758,0.95,0.017932191890643472,starbeast,1.0336354615985754,12,0.017304496999608742,seed1234
True,0.0029859554725800447,0.005665172571495016,2019.571805235061,True,0.002977339211862145,0.005647105900859839,0.95,0.004276592244155328,ecoevolity,1.0004684249566829,13,0.0042038653993983965,seed1234
True,0.0038382788540519135,0.004732131410710079,191.2332804322989,True,0.0038077673366863508,0.004697303566676014,0.95,0.004279541372134162,starbeast,1.0264279316833091,13,0.0042038653993983965,seed1234
True,0.009524258708834714,0.013263811988154166,2602.165388940925,True,0.009882452554294732,0.013444507573729829,0.95,0.011772212599658202,ecoevolity,1.0024019214825213,14,0.012657734913255794,seed1234
True,0.011229315665085535,0.013198434399102113,127.64783441404691,True,0.011230673505615529,0.013198670616816064,0.95,0.012223969683965252,starbeast,1.0133049417524158,14,0.012657734913255794,seed1234
True,0.0041662327682186005,0.007718322154152263,1663.3821209262023,True,0.004317351592631124,0.007785059209899112,0.95,0.006220884112156063,ecoevolity,1.00082418718656,15,0.007103764958748393,seed1234
True,0.0062476923258635965,0.007757116476085082,127.90273067313105,True,0.006257796211978024,0.007766508248839331,0.95,0.007022488190118415,starbeast,1.0146933225875476,15,0.007103764958748393,seed1234
True,0.06918826802853685,0.07371995012386041,4000.0,True,0.06933712811759209,0.07379555132534578,0.95,0.07167727868685411,ecoevolity,1.0003048270734922,16,0.0701093156011059,seed1234
True,0.0693236195819557,0.07370079360214325,153.07707174823688,True,0.06944144069256081,0.073804320457948,0.95,0.07165024347336743,starbeast,1.0576277219838046,16,0.0701093156011059,seed1234
True,0.010102120938084052,0.014114476000596515,2402.765276972375,True,0.010430914225913905,0.014202135958608413,0.95,0.012528178066485571,ecoevolity,0.9998932021591492,17,0.012512975091822885,seed1234
True,0.011222735925536714,0.01352958692390674,127.18223299115023,True,0.011199855055841677,0.0134857484288186,0.95,0.012168605219515285,starbeast,1.0753896138584884,17,0.012512975091822885,seed1234
True,0.026864121786611003,0.030636205618681463,3674.0222086733897,True,0.026915649005636026,0.03066535336917438,0.95,0.02902110061375436,ecoevolity,1.001396076017242,18,0.028504290315797882,seed1234
True,0.02832614323798183,0.030799791933740283,165.54541981688402,True,0.028416258047517327,0.0308512652704262,0.95,0.02965293586430299,starbeast,1.0200914308382334,18,0.028504290315797882,seed1234
False,0.004381630212766659,0.007359382481715581,2584.3217263554197,False,0.0043648299409556075,0.007333045521584253,0.95,0.005826508539829282,ecoevolity,1.000843523709984,19,0.007514240828044721,seed1234
True,0.006608818274768954,0.007795090350563635,130.73607610518556,True,0.006618155296964614,0.007800989002822598,0.95,0.007224418327799102,starbeast,0.9998684404158812,19,0.007514240828044721,seed1234
True,0.003873295238543047,0.005666162363467942,2740.3907739212727,True,0.0037859933819567935,0.005530854117733832,0.95,0.004654793947029131,ecoevolity,1.0003871336225074,20,0.0055054649563899116,seed1234
True,0.0054104674799243715,0.006357416309125529,201.2607216681506,True,0.005413173554313931,0.006357710867408327,0.95,0.0058808305840575,starbeast,1.0373661318297065,20,0.0055054649563899116,seed1234
True,0.08854040598181281,0.09337346421913313,3411.762355627713,True,0.08881339016340979,0.09351500186987588,0.95,0.0912283923532495,ecoevolity,0.9995856761660578,21,0.09190495912756554,seed1234
True,0.0889614033450247,0.09330672926063506,203.9346460669687,True,0.0891310083095047,0.09343661651826927,0.95,0.09123962710991904,starbeast,1.1507137411435315,21,0.09190495912756554,seed1234
True,9.4824660337308e-05,0.00021762306533012682,3436.351097125263,True,8.983887411803002e-05,0.00021143332604896644,0.95,0.00015183031840988666,ecoevolity,1.000396257448957,22,0.0001327127973162854,seed1234
False,3.946577609844142e-10,2.7330185125332447e-09,91.13152753011936,False,3.5724322190631374e-10,2.6115414029310524e-09,0.95,1.2106729885235353e-09,starbeast,1.0242995173240894,22,0.0001327127973162854,seed1234
True,0.02023093148304932,0.02407103225876684,3073.3931073229132,True,0.020575530149247897,0.02423205940015905,0.95,0.022503381887551785,ecoevolity,1.0000347965231515,23,0.022639359518864286,seed1234
True,0.021721948181717042,0.02421108306853026,133.79160714514006,True,0.02175357628196621,0.024229084084751225,0.95,0.023026153162473688,starbeast,1.1440535145752568,23,0.022639359518864286,seed1234
True,0.04120818477557961,0.0451073065337488,3550.2707953527647,True,0.04140984262163326,0.045253546881814884,0.95,0.043398142204711804,ecoevolity,0.9995430287381896,24,0.043389267538289006,seed1234
True,0.0409495248234065,0.04491798725209429,126.72561944985011,True,0.04099192774787442,0.0449553819281869,0.95,0.04312162638473679,starbeast,1.1851114943714367,24,0.043389267538289006,seed1234
True,0.03972958558568228,0.043728691906947864,2612.418415108344,True,0.039893420965342465,0.04383243532471803,0.95,0.04200870950644565,ecoevolity,0.9996401143787378,25,0.04116572068234532,seed1234
True,0.0409623935047848,0.043850755391569636,166.10321486430877,True,0.0410292734950971,0.043902281257697136,0.95,0.042447256791197034,starbeast,1.0226406572619042,25,0.04116572068234532,seed1234
True,0.12116710644225198,0.12662909821303947,4000.0,True,0.12130857787676147,0.1266840609736225,0.95,0.12400841492122205,ecoevolity,1.0006822437409422,26,0.12491335637855285,seed1234
True,0.1205802471881383,0.12607646358481486,200.66399281091392,True,0.1205624869433545,0.1260531739991925,0.95,0.1233895747751286,starbeast,1.0062012882299776,26,0.12491335637855285,seed1234
True,0.0023388457989319393,0.0029775454155908025,4000.0,True,0.0023333853638486963,0.002969289910692017,0.95,0.002651606469758438,ecoevolity,1.0010528247531971,27,0.0029524461138991506,seed1234
True,0.002714384431484086,0.0032194902483669843,207.2032806479329,True,0.0027054410732172125,0.0032077084660557236,0.95,0.002953201605717111,starbeast,1.00614334956264,27,0.0029524461138991506,seed1234
True,0.1791278570393418,0.18583079975100608,3455.439489182147,True,0.17905716843797287,0.1857285425670108,0.95,0.1825497638328124,ecoevolity,0.9999711488494868,28,0.18288359176406854,seed1234
True,0.17835844992901634,0.1855483201675948,239.40596346095424,True,0.17852171489893995,0.18567299382862928,0.95,0.1822495616527444,starbeast,1.0015153114597402,28,0.18288359176406854,seed1234
True,0.032314983206805516,0.036173276948385735,3569.0818600416865,True,0.032516268075243035,0.036288506410708035,0.95,0.03449942295117104,ecoevolity,1.0008885557500944,29,0.034643973199177065,seed1234
True,0.033718109328877977,0.03615758507865431,217.58267621280305,True,0.03381028440891424,0.03620768297265665,0.95,0.03499749122728168,starbeast,1.0974571076703863,29,0.034643973199177065,seed1234
True,0.02326629269877481,0.02709752934463541,2690.707635006217,True,0.02353056697975699,0.02727491710086161,0.95,0.02544626804827229,ecoevolity,1.0005524370010241,30,0.025167946810128995,seed1234
True,0.024424519487354787,0.02717918911781761,128.61152524996794,True,0.02443622980240225,0.02718190814683034,0.95,0.025906430866213703,starbeast,1.1460211898672812,30,0.025167946810128995,seed1234
False,0.002555630575150348,0.003524438604889071,3632.3484256134416,False,0.00252824452143428,0.0034889143502310604,0.95,0.003005233014530012,ecoevolity,1.0003624116012726,31,0.003812493402844049,seed1234
True,0.0032287642863588943,0.0039179767138255075,144.70827378753015,True,0.0032439719179754327,0.003928403485595861,0.95,0.0035642154984547596,starbeast,1.0897744486941254,31,0.003812493402844049,seed1234
True,0.028195683394135543,0.03213488856445959,3124.990453884053,True,0.028322273324627837,0.03215386282062031,0.95,0.030476806781366137,ecoevolity,0.9996404212285981,32,0.03136685173879678,seed1234
True,0.029466100088004394,0.031826275696781745,195.764536946998,True,0.029492973015443562,0.03184825156389104,0.95,0.03067095650545947,starbeast,1.0446386860533747,32,0.03136685173879678,seed1234
True,0.10923315796321376,0.11429699671420834,4000.0,True,0.10938288972561824,0.1144006195385125,0.95,0.11197009185480557,ecoevolity,1.0001007291198334,33,0.11032324845046823,seed1234
True,0.10914999873062352,0.11377383484108206,250.56603218514869,True,0.10914999873062352,0.11377149979906345,0.95,0.11151761066872706,starbeast,1.0100283476869891,33,0.11032324845046823,seed1234
True,0.04421492458851475,0.048359435933608766,4000.0,True,0.044478794152583635,0.04853924631069599,0.95,0.046593642686758426,ecoevolity,1.0002151227831213,34,0.0474720089510836,seed1234
True,0.04451459190119734,0.048342738656856336,132.91207052483767,True,0.04459872415382229,0.04841289470584791,0.95,0.04641770905891432,starbeast,1.050277623867928,34,0.0474720089510836,seed1234
True,0.06167774805490245,0.06608963843347065,3456.741955511185,True,0.06189848216972541,0.0661969795889291,0.95,0.0641834135065399,ecoevolity,1.0001161943849874,35,0.06403517820032448,seed1234
True,0.061852196675895185,0.06603523565445941,146.51718976442655,True,0.06185666652621403,0.06603647445058768,0.95,0.06400209566050198,starbeast,1.0038836273504443,35,0.06403517820032448,seed1234
True,0.028345122468719317,0.03216385925250265,4000.0,True,0.028625889455120762,0.03238238054091065,0.95,0.03051364401086181,ecoevolity,1.0012155538938972,36,0.031582717803952484,seed1234
True,0.02916305823099896,0.032325958792141306,122.64846275172205,True,0.029174315587867126,0.032330841282171965,0.95,0.030891568139812867,starbeast,1.0048181555505462,36,0.031582717803952484,seed1234
True,0.014807709922779744,0.018609548087912098,2708.007454906991,True,0.015090168640611525,0.018785671283671784,0.95,0.01708242433155403,ecoevolity,1.0011053334794129,37,0.01709942308315946,seed1234
True,0.01688247100636579,0.01876897188580236,168.25658198679952,True,0.016914815813753627,0.018779807539527914,0.95,0.01788725256963194,starbeast,1.0008530306215198,37,0.01709942308315946,seed1234
True,0.012701288177023954,0.016503447168474947,4000.0,True,0.012985538809649262,0.016634023117421702,0.95,0.014972608477250187,ecoevolity,1.0000916029525764,38,0.015459163923207541,seed1234
True,0.014697097770253019,0.01651454678907979,156.45313414123873,True,0.014700752469509052,0.016515855048473537,0.95,0.015583573670371187,starbeast,1.043336255267648,38,0.015459163923207541,seed1234
False,0.002695676994497418,0.003655470204258889,4000.0,False,0.0026761001497539647,0.0036286600353895564,0.95,0.003146197169872832,ecoevolity,0.999612743145198,39,0.004203655641384889,seed1234
False,0.00316971798341154,0.004088886375778311,110.2292495467256,False,0.003166940342790414,0.0040850863924014,0.95,0.0036122855129623226,starbeast,1.0109210939825566,39,0.004203655641384889,seed1234
True,0.01324958893219526,0.017287437349339962,2819.590893700797,True,0.013577761431485695,0.01745217037835895,0.95,0.015704342451637987,ecoevolity,0.9999328162035916,40,0.014612865408491544,seed1234
True,0.013358062970301357,0.01533660612777246,220.04497240588245,True,0.013311095889093582,0.0152707478200195,0.95,0.014322128979697809,starbeast,1.0145801347185113,40,0.014612865408491544,seed1234
True,0.0065667980241928105,0.010870546860376813,1156.5865329079447,True,0.007055802150807151,0.011095225181270823,0.95,0.009273176409060035,ecoevolity,1.004023622197327,41,0.009226900814146096,seed1234
True,0.008177111241170116,0.009937721898424307,147.6950840922951,True,0.008189439755496332,0.009943950119094144,0.95,0.009080262758323932,starbeast,1.0169225455391986,41,0.009226900814146096,seed1234
True,0.03544965297453942,0.039403410823236784,4000.0,True,0.035694900335550346,0.03950154156000015,0.95,0.037673159050109685,ecoevolity,0.9995341028347284,42,0.039278707170250254,seed1234
False,0.036151821656077054,0.039261201101305473,140.09384036653526,True,0.03624591219168001,0.03933848635949904,0.95,0.03782692918443624,starbeast,1.031303165669732,42,0.039278707170250254,seed1234
True,0.05338941282859938,0.05752650881831355,4000.0,True,0.05353334061830718,0.0575869825143957,0.95,0.05568088357901894,ecoevolity,0.9998203052521852,43,0.05473578946986436,seed1234
True,0.05244959514091967,0.057590799978631,114.97173509860286,True,0.05262376592342762,0.05771264706120539,0.95,0.05519668088194905,starbeast,1.1571361570655216,43,0.05473578946986436,seed1234
True,0.008396915635214901,0.011804091907875031,3183.5035086322096,True,0.00848039009498764,0.011841218164946632,0.95,0.010361948995994607,ecoevolity,0.9996493410593871,44,0.011111144508570954,seed1234
True,0.010317374157669531,0.011838578474376277,150.80017855495691,True,0.01035502104228386,0.01186322460022203,0.95,0.011122506479303148,starbeast,1.0430424938074483,44,0.011111144508570954,seed1234
