ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.0019905748119891644,0.016912864831308546,1004.1224405083047,True,0.0017242901137921665,0.01580802788878401,0.95,0.007525790977628921,ecoevolity,1.002725506048147,0,0.0043835739315530725,seed1234
False,0.03655869424674255,0.15923404658789794,4000.0,True,0.033167200653566535,0.14778484206353915,0.95,0.08313793015861944,ecoevolity,1.000132505611245,1,0.03544497654951094,seed1234
True,0.03383698982387054,0.14919491397431464,4000.0,True,0.029590943259284002,0.14083416873915314,0.95,0.07946171922701555,ecoevolity,1.0002420876825853,2,0.10822624972172563,seed1234
True,0.006568232820502944,0.02726768559541703,2690.072078328023,True,0.005332014991450264,0.02570450830252001,0.95,0.015625441769603222,ecoevolity,0.9996155724938309,3,0.014490861402101415,seed1234
True,0.024763273270063627,0.1066766014964393,4000.0,True,0.02165090301993808,0.099419132622534,0.95,0.05671623191624636,ecoevolity,1.0010464017439986,4,0.06511957501726992,seed1234
True,0.020516850309182814,0.07805828076272794,3544.381090338537,True,0.01865564160558978,0.07372179800353995,0.95,0.04387075774906973,ecoevolity,0.9995856882846572,5,0.03848683679164541,seed1234
True,0.02434253440361241,0.0949118805888276,3191.121574016236,True,0.022604131768558088,0.09183500047127456,0.95,0.05303158232791818,ecoevolity,0.9998500471374429,6,0.03535265134595888,seed1234
True,0.03536884680495618,0.1691200763474315,4000.0,True,0.029467759932574486,0.155171176912263,0.95,0.08660649011873812,ecoevolity,1.000307916498686,7,0.07804966872344306,seed1234
True,0.021018251037273585,0.09110112170720568,3310.058616447604,True,0.01865758169050135,0.08551268822440465,0.95,0.049111712954068,ecoevolity,0.9996099198537819,8,0.04028234151464384,seed1234
True,0.01596441776204865,0.06833719253496867,4000.0,True,0.014322572365599294,0.06460089270593246,0.95,0.036790051033206386,ecoevolity,0.9996785696514502,9,0.0353280450365036,seed1234
True,0.02548689723442684,0.10397021390213528,4000.0,True,0.021641731662937168,0.09787466557737633,0.95,0.057369921716726766,ecoevolity,0.9998276684403258,10,0.04015740351672345,seed1234
True,0.004070684313661698,0.02145223594980807,2226.7607061906074,True,0.0032913923532424897,0.020560046372586942,0.95,0.012166554385161414,ecoevolity,1.0009622376538534,11,0.014724288700888754,seed1234
True,0.005779183688442542,0.023108581640413958,3629.488564877494,True,0.005095203960920939,0.02211756790381609,0.95,0.012892638514699387,ecoevolity,0.9997593766239412,12,0.017304496999608742,seed1234
True,0.0016104462224195756,0.017862590017678568,549.2293864427587,True,0.0012191553860409873,0.016019577839864026,0.95,0.006654217554668594,ecoevolity,1.0022824860975699,13,0.0042038653993983965,seed1234
True,0.007253980956752485,0.0262842834308051,4000.0,True,0.00656562327519766,0.02508182599296309,0.95,0.01543313023964689,ecoevolity,0.9997072254169372,14,0.012657734913255794,seed1234
True,0.005097023777867028,0.020755247123150886,2589.3473358189153,True,0.00453254668327125,0.019756850755005568,0.95,0.011654389738923115,ecoevolity,1.0004609196854384,15,0.007103764958748393,seed1234
True,0.031739654073087126,0.14628098929238276,3672.318755994931,True,0.026916503402056258,0.13516787562669585,0.95,0.0753160689121506,ecoevolity,0.9998302620782016,16,0.0701093156011059,seed1234
True,0.005389467307098799,0.02344757680313246,2768.1501922702178,True,0.005126737093503271,0.022987799915214383,0.95,0.013355829107278882,ecoevolity,1.0004635886980404,17,0.012512975091822885,seed1234
True,0.014893850439436713,0.0614273101507923,4000.0,True,0.012777340526275084,0.0570979178980369,0.95,0.033618055534789366,ecoevolity,1.0006779533536474,18,0.028504290315797882,seed1234
True,0.0016163247355570007,0.014316151320742166,857.431325600107,True,0.0011648522512457198,0.012557380951958332,0.95,0.0050181737807632465,ecoevolity,1.0047224355912758,19,0.007514240828044721,seed1234
True,0.0017731885314084188,0.00783466942971405,1951.9842228949728,True,0.0014958553469577914,0.007136586930778836,0.95,0.003931066504340871,ecoevolity,1.000702888360912,20,0.0055054649563899116,seed1234
True,0.04088941087879423,0.18778134300580845,3847.6545782886933,True,0.03293747236465727,0.16879247759979565,0.95,0.09618941149972984,ecoevolity,1.0000686665046443,21,0.09190495912756554,seed1234
True,4.681578374624041e-06,0.00015259976573287008,4000.0,False,2.3430760493094684e-08,0.00013176366748811222,0.95,5.957078121493837e-05,ecoevolity,1.0005765650456024,22,0.0001327127973162854,seed1234
True,0.007448256017828627,0.029570898669609175,3282.888020870449,True,0.006802221600791657,0.028504813421151663,0.95,0.016988433760827194,ecoevolity,1.0002079948044544,23,0.022639359518864286,seed1234
True,0.02268277639930667,0.09294225653642024,4000.0,True,0.01896056300937397,0.08690819440140747,0.95,0.05039498315335312,ecoevolity,0.999659050641162,24,0.043389267538289006,seed1234
True,0.0205866495703236,0.08895376003994808,4000.0,True,0.0179955907551993,0.08163400729789544,0.95,0.047222129305428524,ecoevolity,0.9999730734003188,25,0.04116572068234532,seed1234
True,0.04315519140546518,0.2141168373121511,4000.0,True,0.034073137896082774,0.19434060821876686,0.95,0.10666031043223008,ecoevolity,0.9998263554640392,26,0.12491335637855285,seed1234
False,0.00011111651629118146,0.00043347668358307954,4000.0,False,0.00010330234281422381,0.00040979542374451985,0.95,0.00024106970999620186,ecoevolity,1.000370762276405,27,0.0029524461138991506,seed1234
True,0.05235105785299974,0.2401254413511541,4000.0,True,0.043536005399985166,0.22306947992601606,0.95,0.12295887138887772,ecoevolity,0.9999407838127742,28,0.18288359176406854,seed1234
True,0.01897377252268337,0.07995371113152533,4000.0,True,0.015839888209828568,0.07470792806110961,0.95,0.0441706753335856,ecoevolity,1.0008217849090812,29,0.034643973199177065,seed1234
True,0.017617747470493515,0.07542970968815196,4000.0,True,0.015572670964162125,0.07027720516079865,0.95,0.04060550561650966,ecoevolity,1.0002810427632385,30,0.025167946810128995,seed1234
True,0.0013371595793732927,0.004498576450398857,2180.748446631434,True,0.0011421987504360975,0.004143950983558678,0.95,0.0025464734281419933,ecoevolity,1.0003739581271724,31,0.003812493402844049,seed1234
True,0.01056842062102106,0.04279519840019888,3058.44014447068,True,0.00980130817139955,0.04066198970370938,0.95,0.02380136900422037,ecoevolity,0.999812869863674,32,0.03136685173879678,seed1234
True,0.03469834524023524,0.16106943845780067,3454.8515302100795,True,0.027463421359033208,0.1447775017003154,0.95,0.08173219042341658,ecoevolity,1.0006441277588074,33,0.11032324845046823,seed1234
True,0.02036082936321429,0.08886922823305217,3983.5832491442493,True,0.016805291792954386,0.08169421104673069,0.95,0.04707858915986921,ecoevolity,1.0013381765965406,34,0.0474720089510836,seed1234
True,0.03171781496970792,0.14385339822786894,4000.0,True,0.026603660718994476,0.1314827612134848,0.95,0.07503727806311783,ecoevolity,0.9995252780789592,35,0.06403517820032448,seed1234
True,0.010219121806773892,0.042079213559851315,4000.0,True,0.008951725949995458,0.03957409781743361,0.95,0.023685308404582824,ecoevolity,1.000325136717361,36,0.031582717803952484,seed1234
True,0.006950296085459874,0.03164993972005448,2739.2442518343964,True,0.006170782717321248,0.03005036096860025,0.95,0.017247520091763214,ecoevolity,1.0010182333853297,37,0.01709942308315946,seed1234
True,0.00740388249170695,0.03253281334964735,3154.151595720483,True,0.006170650972950073,0.030785759344572002,0.95,0.017736144962578405,ecoevolity,0.9996821037029232,38,0.015459163923207541,seed1234
False,0.00128226162235493,0.004101903486728658,2409.881449406951,False,0.001182637023596852,0.0038530566688641313,0.95,0.0024517334800657447,ecoevolity,0.9995590168855408,39,0.004203655641384889,seed1234
True,0.003887278849230557,0.022279677717379542,1913.8675964986887,True,0.0036345139779217594,0.02179453074698576,0.95,0.012306778690162331,ecoevolity,1.00218406475026,40,0.014612865408491544,seed1234
True,0.005502110433304688,0.022981466074299288,1913.118361691352,True,0.004571940414616071,0.02118541979348372,0.95,0.01259811063926466,ecoevolity,1.0005976586233527,41,0.009226900814146096,seed1234
True,0.02029350678110612,0.08491630714816477,3457.1168915875733,True,0.01645036381602276,0.07803068000033493,0.95,0.045404237046223005,ecoevolity,0.9999256182957384,42,0.039278707170250254,seed1234
True,0.0272533542935008,0.1221801772391446,2975.7376604527826,True,0.024108201367259517,0.11429873233845494,0.95,0.0646189540176377,ecoevolity,1.0001769848715945,43,0.05473578946986436,seed1234
True,0.0039533819099683105,0.019351797840920663,2476.509839399063,True,0.0031771657185652273,0.017963753026929482,0.95,0.01067844569631446,ecoevolity,0.999692643346061,44,0.011111144508570954,seed1234
True,0.018505704727952862,0.07950783553858451,3747.7921511819154,True,0.01444511939134246,0.07257227626363022,0.95,0.04235172558072059,ecoevolity,1.0000495582746565,45,0.031913391282177336,seed1234
True,0.0017230521214558665,0.02145102756392352,341.9738900884364,True,0.0012821962735012624,0.019977867306583567,0.95,0.009796325546197276,ecoevolity,1.0080487362643635,46,0.013832198031665329,seed1234
False,0.00012743805662246928,0.0004818458668055332,4000.0,False,0.00010487607534066031,0.00044930891058471406,0.95,0.0002700914127922497,ecoevolity,0.9998611255785738,47,0.0008557641070815016,seed1234
True,0.02827425213659585,0.12392047141885587,3353.1220307669873,True,0.023872193128643537,0.11439383607523244,0.95,0.06530895840735745,ecoevolity,1.001881798812836,48,0.05853072618037999,seed1234
