ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
False,0.0023657108504723115,0.004349862564925265,2170.5945195189656,False,0.0022913333307022056,0.004222794713416428,0.95,0.003177429951702806,ecoevolity,1.000410762512275,0,0.0043835739315530725,seed1234
True,0.08603936897049001,0.09070888271888036,4000.0,True,0.0861673170211553,0.0908010050177516,0.95,0.08859016343925473,ecoevolity,0.9999840787207142,1,0.0891204281746119,seed1234
True,0.07420577094474222,0.07871983248139852,4000.0,True,0.07434522267500948,0.07879359807478319,0.95,0.07661928317680783,ecoevolity,0.9998854795461828,2,0.07786773103504945,seed1234
True,0.0784176321107155,0.08317272985451266,4000.0,True,0.07870580643169116,0.0833621911040117,0.95,0.08105069105912964,ecoevolity,0.9999896022562884,3,0.08079951353351282,seed1234
True,0.013869750147483692,0.017514661382920748,3311.8666963883747,True,0.014077427207514925,0.017637343841245646,0.95,0.015997227659154442,ecoevolity,0.9997659651236768,4,0.01638472956276421,seed1234
True,0.026089839372207883,0.02996741622488212,4000.0,True,0.026334305740097458,0.030100356857422874,0.95,0.02832456282620122,ecoevolity,0.9998530396897684,5,0.028225463346455194,seed1234
True,0.012876694152465371,0.016334615984844064,3271.342053342431,True,0.013086527473183509,0.016464406461547745,0.95,0.014864011139624768,ecoevolity,0.9997768692938276,6,0.01397800112531945,seed1234
True,0.04303435426756192,0.047075566507656326,4000.0,True,0.04309701529022894,0.04709388429818855,0.95,0.04530399117758538,ecoevolity,1.0002880160837804,7,0.04538480703017407,seed1234
True,0.07563527677826275,0.080121358232608,2270.50017873464,True,0.07585199894077098,0.08028485179879864,0.95,0.0780907619545023,ecoevolity,0.9998209992488676,8,0.07845687381112204,seed1234
True,0.042895008880191265,0.04681471726943643,4000.0,True,0.043036010965955926,0.04690319787215809,0.95,0.045108404333007696,ecoevolity,0.9999630457798288,9,0.045116707174128,seed1234
False,0.003049178991494802,0.004785861495610921,4000.0,False,0.003045095101412036,0.0047682510603076714,0.95,0.003840756669956561,ecoevolity,0.9998262201494644,10,0.004891375866801491,seed1234
True,0.08599959511361596,0.09075373763199808,4000.0,True,0.08602475911159255,0.09075646538264552,0.95,0.08857431812891713,ecoevolity,0.9996926224894122,11,0.0902884052999489,seed1234
True,0.05541049116532616,0.059571575772656815,4000.0,True,0.055710679897201694,0.05979000346816981,0.95,0.0577175934132521,ecoevolity,0.9998445463726694,12,0.058554430178236715,seed1234
True,0.0864793566734837,0.09126246942309284,3375.509448581966,True,0.08670177642959105,0.09141678990345832,0.95,0.08905328851302144,ecoevolity,0.9996240158806712,13,0.09013252384996033,seed1234
True,0.034710375184444524,0.03862902185614837,4000.0,True,0.03503226211324637,0.03881473886267425,0.95,0.0369402941558828,ecoevolity,0.9999657685331572,14,0.03727446591599885,seed1234
True,0.06494883921682244,0.06926708545419892,4000.0,True,0.06511846473321177,0.06935328937539012,0.95,0.06729300117269328,ecoevolity,1.0000737817853125,15,0.06712264613240775,seed1234
True,0.013303741135721588,0.017174334873962287,4000.0,True,0.013742879845373996,0.01740025111394436,0.95,0.015637224312407633,ecoevolity,1.0000170038802696,16,0.01641500334713588,seed1234
True,0.1051822063744123,0.11041574757044063,3704.7803166852295,True,0.10526103733938157,0.11044623114106704,0.95,0.107991718264267,ecoevolity,0.9999070511286317,17,0.10927883584529817,seed1234
True,0.006087693469688413,0.00955077546071925,2106.0658015052068,True,0.0061586973120000025,0.009599893647654687,0.95,0.007797664956127824,ecoevolity,1.0004112197391746,18,0.006709408344321372,seed1234
False,0.09717463729099013,0.10216652278156238,4000.0,False,0.09735617152078753,0.10229627754219968,0.95,0.09991843712077636,ecoevolity,0.9995897638234912,19,0.10264220964361914,seed1234
True,0.015831883004284068,0.019388644836978653,4000.0,True,0.01605290857876434,0.019543835397714333,0.95,0.017913696266340373,ecoevolity,0.9996432326382969,20,0.017363353080682133,seed1234
True,0.2758550757890364,0.2856721481484957,4000.0,True,0.2758017346394773,0.28551796018629844,0.95,0.28070143756493576,ecoevolity,1.0001760600640397,21,0.2838581769005471,seed1234
True,0.030598006011609568,0.03446834486397956,4000.0,True,0.03077575618904385,0.03456608140163322,0.95,0.032803529818739983,ecoevolity,0.9997449677895388,22,0.033501979669560644,seed1234
True,0.01562652724721672,0.01923237891564221,2866.8113501021844,True,0.01591056040343039,0.01940951180874,0.95,0.017749919374531332,ecoevolity,0.999539818931404,23,0.016544285301388063,seed1234
True,0.10373238301208453,0.10880658076019926,4000.0,True,0.10395261165874364,0.10897082669604352,0.95,0.10641229053646012,ecoevolity,0.9995969705674836,24,0.1054467853327288,seed1234
True,0.020039557313629764,0.02367636647826141,4000.0,True,0.020213446336032503,0.023775379062577658,0.95,0.022152071020963112,ecoevolity,1.0008179784308489,25,0.022696289664351152,seed1234
