ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
False,0.002006520736247497,0.0043278629460375495,1956.7537850463104,False,0.0019173448382527355,0.004137889848347068,0.95,0.002900689389377817,ecoevolity,1.0006096244661518,0,0.0043835739315530725,seed1234
True,0.003834736305862768,0.004878550233680375,213.00314411652985,True,0.003839637474133862,0.0048811818682481635,0.95,0.0043405811238450545,starbeast,1.0827553285634255,0,0.0043835739315530725,seed1234
False,0.005871969349716727,0.018167666982808663,90.18839068413752,False,0.005246748526382897,0.016992516436336442,0.95,0.008039370985646686,ecoevolity,1.067690416052252,1,0.0190098750477731,seed1234
True,0.017347962684560785,0.019606427288373102,169.03842325037732,True,0.01733676583541351,0.01958481523639096,0.95,0.018456084079921456,starbeast,1.0557823373790116,1,0.0190098750477731,seed1234
True,0.07040278619519935,0.07490414634153557,3275.4538527481927,True,0.07055190476776245,0.0749670584194015,0.95,0.07291454495749465,ecoevolity,1.0007092142954712,2,0.07308484418617224,seed1234
True,0.07046144416474781,0.07474357790086697,211.08140072640063,True,0.07058499055319647,0.07485002347595524,0.95,0.0727724028615132,starbeast,1.0565897883545237,2,0.07308484418617224,seed1234
True,0.04094214984820162,0.04497151598416968,2789.336247211878,True,0.041117161409393824,0.0451049507480942,0.95,0.04323573431090536,ecoevolity,0.9999331109511086,3,0.04280274987515832,seed1234
True,0.040229381569225516,0.044103070400518064,210.96669099844488,True,0.04020204456552273,0.044070352842714634,0.95,0.04206444007370036,starbeast,1.018511426273897,3,0.04280274987515832,seed1234
True,0.013174200907451557,0.01678196222751614,2985.398840000411,True,0.013403642033114328,0.01694449222855396,0.95,0.015258949830765724,ecoevolity,0.9997796801804949,4,0.01459066710444241,seed1234
True,0.013817690675418423,0.01596001443450252,269.20916895201003,True,0.013796649029277935,0.015931270764305002,0.95,0.014869347464914643,starbeast,1.0010810247404325,4,0.01459066710444241,seed1234
True,0.018811978184517245,0.022508526315890863,2855.6623182380968,True,0.019103391553878468,0.022683390686741408,0.95,0.021003547073903943,ecoevolity,1.0004864606395631,5,0.02122395797996756,seed1234
