ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.0027080236910536804,0.01618518519767017,3403.2513597064226,True,0.001913905829463236,0.014993140970237368,0.95,0.00843589651955743,ecoevolity,0.9996233822672704,0,0.0043835739315530725,seed1234
True,0.005378649729431562,0.02808380369197751,4000.0,True,0.004701984664529057,0.0271648676255428,0.95,0.015242683934749084,ecoevolity,0.999970884336524,1,0.0190098750477731,seed1234
True,0.052177742459518124,0.2773337865624234,4000.0,True,0.04026964649926405,0.24955608907743684,0.95,0.13402452964880707,ecoevolity,1.0001050196631092,2,0.07308484418617224,seed1234
True,0.023303861587856484,0.11742278944086836,3455.0962834245183,True,0.018698102817447968,0.10707416116384527,0.95,0.059002094897730714,ecoevolity,1.0000346837219871,3,0.04280274987515832,seed1234
False,0.015570854728732212,0.07525396486788942,4000.0,True,0.012826017596988424,0.07001767884242936,0.95,0.039109880098559334,ecoevolity,1.0004272786805857,4,0.01459066710444241,seed1234
True,0.011044605521982529,0.05204208562186243,3343.326699295164,True,0.009852568039543964,0.048726427116135125,0.95,0.02750336204795231,ecoevolity,0.9998717817537408,5,0.02122395797996756,seed1234
True,0.011595595584735188,0.05047540367187616,3652.0857559868214,True,0.009281328667125692,0.046402740443018786,0.95,0.02693914065754512,ecoevolity,0.999980140720245,6,0.02307720243448285,seed1234
True,0.03870059677525985,0.21910178723709176,4000.0,True,0.03010030569391988,0.19343795653346949,0.95,0.10169411478885633,ecoevolity,1.000141283347165,7,0.09672155561198527,seed1234
True,0.051619037471431234,0.28642310419098005,3381.982457418212,True,0.040584318951788635,0.26062496930146545,0.95,0.13771087883763936,ecoevolity,0.9996007077027584,8,0.1257520202464878,seed1234
True,0.012700325016531677,0.057699975001315726,4000.0,True,0.011307460460431287,0.05415701973090098,0.95,0.03021601106798605,ecoevolity,0.9995062535944178,9,0.019081341286926026,seed1234
True,0.050951115911598836,0.2654197114623834,4000.0,True,0.04474555069321575,0.2476008941906612,0.95,0.13086205822334984,ecoevolity,0.999672591480499,10,0.07335293324047164,seed1234
True,0.003652658061182348,0.023175839176367063,2786.553913140558,True,0.002843449156397377,0.02169166898190131,0.95,0.012368193612060648,ecoevolity,1.000129269297111,11,0.010314082679264359,seed1234
True,0.007838782641328083,0.038198515545565186,3155.2237634424396,True,0.006635741492058516,0.035665028369465966,0.95,0.019770749904078525,ecoevolity,0.9996172391669912,12,0.013691339239567562,seed1234
