ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,taxon,true,seed
True,0.0006223320310540649,0.0037123748773580335,3537.3398235412124,True,0.0005088084657325859,0.0034129611890989283,0.95,0.0018715684970980234,ecoevolity,1.0020365927713528,0,root,0.0011175658959692747,seed1234
True,0.0008616327614137316,0.003142190274840154,4000.0,True,0.0008089039175667117,0.0030015185251086487,0.95,0.0017864142294601191,ecoevolity,0.9996805762131966,0,T1,0.001964972857523616,seed1234
False,0.0013003457391528887,0.0044282264292149895,4000.0,False,0.0011880898433568815,0.00418082198557173,0.95,0.002603608470569384,ecoevolity,0.9996237429994838,0,T2,0.0008203855299292507,seed1234
True,0.0006368775489025532,0.004135983382127258,3420.606524964959,True,0.0005126757784694528,0.0038013125540282094,0.95,0.0020144974272624607,ecoevolity,1.001704544827844,1,root,0.0030122597718023275,seed1234
True,0.0013076550163083312,0.004873893733047718,4000.0,True,0.0011937987260670106,0.0046213723080217395,0.95,0.0028151920373514897,ecoevolity,0.9997014446911632,1,T1,0.0024590641932656287,seed1234
True,0.0006029664922281783,0.0027507500445256012,4000.0,True,0.0005546578488388533,0.002619974436832525,0.95,0.0014621254471933525,ecoevolity,1.000045874984538,1,T2,0.0018148437146778343,seed1234
True,0.0006290516184204563,0.004053152687169596,3949.833301971487,True,0.00048175286023815535,0.0037407505852211135,0.95,0.001991939103695323,ecoevolity,1.0011260451040536,2,root,0.002018985332045553,seed1234
False,0.0011221718215279263,0.003980723397930189,4000.0,False,0.0010522049099981996,0.003777470092206698,0.95,0.002294101236569257,ecoevolity,1.0002898526143664,2,T1,0.004800941634702649,seed1234
True,0.0011063710167394847,0.003878454696288186,3735.984924131436,True,0.0010057443771409966,0.0036778033635531814,0.95,0.00228084300024555,ecoevolity,1.0018635006387453,2,T2,0.002571585943528066,seed1234
True,0.0006549216453611892,0.00402967308225484,4000.0,True,0.00045942065898133563,0.003698669492448065,0.95,0.0020048044398661945,ecoevolity,1.001101269457294,3,root,0.001080109518788593,seed1234
True,0.0010760367921087725,0.004205631880113253,4000.0,True,0.000881955355819915,0.0038757084506638962,0.95,0.0023472281452621376,ecoevolity,0.9999676610354591,3,T1,0.0017249684145824449,seed1234
True,0.0007683432293588082,0.0033309744049002674,4000.0,True,0.000628861366712179,0.003033688450756373,0.95,0.001774104393976342,ecoevolity,0.9998582101255791,3,T2,0.0013327375805099475,seed1234
True,0.0006605889814285763,0.004282049254148492,3906.0540125178572,True,0.0004920324337569497,0.003875740447784964,0.95,0.0020371258884050226,ecoevolity,1.0000071454760426,4,root,0.0008996096130802556,seed1234
True,0.0009341475711972072,0.003487441971925397,3775.6786032353375,True,0.0008757333405072853,0.003357763642849845,0.95,0.0020266782791762,ecoevolity,1.0002583356076795,4,T1,0.0011201831222600665,seed1234
True,0.0013788273473861615,0.004801730477264742,4000.0,True,0.0011929710687647622,0.0045724459712174715,0.95,0.0028576030312420296,ecoevolity,0.9995973204283696,4,T2,0.002238296350304961,seed1234
True,0.0006405387664719723,0.004205431971996076,3682.8849362249375,True,0.0005396109707736891,0.0038786571644139865,0.95,0.002027790761548969,ecoevolity,1.0003670753666056,5,root,0.0020476421513658176,seed1234
True,0.0008471616999268035,0.003178646417874689,4000.0,True,0.0007423696197001065,0.002971724489458087,0.95,0.0018160213261631324,ecoevolity,0.9999769094903832,5,T1,0.002330042946257621,seed1234
False,0.0013682563461609766,0.004915554663652988,3667.6401078749095,False,0.0011652388039005625,0.004467904151216501,0.95,0.002819856049469657,ecoevolity,0.9996331327725174,5,T2,0.0008035209521706818,seed1234
False,0.0006437589116818905,0.0041686024778496466,3723.786656226087,True,0.0005300070152215881,0.0038506453177871297,0.95,0.0020179487158084692,ecoevolity,0.9998665281806812,6,root,0.0006158010102417607,seed1234
True,0.0006041750640098714,0.003147333229245691,3402.315586952077,True,0.000470630276219829,0.002922715948986044,0.95,0.001597622108325557,ecoevolity,1.0006316115219185,6,T1,0.0018568623276991696,seed1234
True,0.0006156126367709772,0.0031689148199496825,2989.7493425971584,True,0.0005711312049158824,0.002990269623003809,0.95,0.0016018683957714707,ecoevolity,1.0010023999041913,6,T2,0.0028928777872157057,seed1234
True,0.0006411865938342348,0.004150772504394368,4000.0,True,0.00045343581165021554,0.003719532595986033,0.95,0.002007487902322758,ecoevolity,0.9998747377096204,7,root,0.001985676405973278,seed1234
True,0.0006740575643976282,0.002932232440104681,3592.1547620958245,True,0.0005965546241487829,0.002731345234436102,0.95,0.0015898971281784618,ecoevolity,1.000970754692715,7,T1,0.0019748175160827822,seed1234
True,0.00119968829693314,0.0044767488555248645,3434.081331299869,True,0.0010950588460475954,0.004329183221933847,0.95,0.0025979095361897235,ecoevolity,1.0000256125742244,7,T2,0.0015784247550333058,seed1234
True,0.0006661206461733078,0.00411572505923505,4000.0,True,0.0005342654837406952,0.003866305436143524,0.95,0.002017560287429612,ecoevolity,0.9998664352029302,8,root,0.0026916431321064283,seed1234
True,0.0007477670923531931,0.003502718970103917,4000.0,True,0.0006200110271607529,0.0032453192851789525,0.95,0.0018441467944635425,ecoevolity,0.9996774347730564,8,T1,0.0010728585061323167,seed1234
True,0.0007519896780804478,0.003479828058620007,4000.0,True,0.0005259929155758073,0.003155781791356315,0.95,0.001831602672706499,ecoevolity,0.9998938032458186,8,T2,0.0019267311850345566,seed1234
True,0.0006649158406400471,0.004102449686832681,3629.921856067049,True,0.0005636199073284295,0.0038636449342295616,0.95,0.0020246194857998392,ecoevolity,0.9999413806004632,9,root,0.002801828350300157,seed1234
True,0.0005411740895973603,0.0028082750658049807,3547.3983643469587,True,0.0004367386357769059,0.002622586289516693,0.95,0.0014546857211303634,ecoevolity,1.0010705378364757,9,T1,0.0015276446278007481,seed1234
True,0.0010818804246532814,0.004261239906999897,4000.0,True,0.0009938470141978178,0.0040005321137419406,0.95,0.002340211035814557,ecoevolity,1.0000641327979227,9,T2,0.002371195891680596,seed1234
True,0.0015505233911261775,0.005186613832297286,4000.0,True,0.0013744273296195024,0.004939784332839513,0.95,0.003074752046974561,ecoevolity,0.9995713881193072,10,root,0.0018294588275695027,seed1234
True,0.0007419462911178572,0.0028219415852839976,2980.862727539313,True,0.0006073360353254061,0.002591570560576344,0.95,0.0015514855260590982,ecoevolity,1.0013756692676894,10,T1,0.0019945255093868517,seed1234
True,0.0009535646833061352,0.0034024548124798964,3406.4345647649575,True,0.0007970020129544662,0.003147345304420765,0.95,0.0019223822605718265,ecoevolity,1.0010603347146303,10,T2,0.0017736687350778308,seed1234
True,0.0006792579659835853,0.0041486918959773135,4000.0,True,0.00045987952220715334,0.0037260094977091453,0.95,0.0020129513713732844,ecoevolity,0.9997160550893888,11,root,0.002846232212736897,seed1234
True,0.0011737718961094413,0.004366169848725874,3158.5238636640706,True,0.001009834578769834,0.004080506905949101,0.95,0.0024728734482205588,ecoevolity,0.999536172490336,11,T1,0.0015547671132302284,seed1234
True,0.0007380471005284726,0.003286537866857593,3569.073044261238,True,0.0006572650421101783,0.003088613984998621,0.95,0.0017701121899266253,ecoevolity,1.0001909038875263,11,T2,0.0008421390436410892,seed1234
True,0.0006722176186901474,0.00397264592824154,4000.0,True,0.0005429491424261731,0.0036798337901940295,0.95,0.0019881188283851557,ecoevolity,0.9998918387386776,12,root,0.0007243414216424925,seed1234
True,0.0009885325922798524,0.003808105367259862,4000.0,True,0.0008278000299015658,0.0035056955667739057,0.95,0.0021264871792945105,ecoevolity,1.0004308459640363,12,T1,0.0014604675491898165,seed1234
True,0.0009225836940758668,0.003647779852902753,4000.0,True,0.0008053807487567681,0.0034215735576406947,0.95,0.0020193311545282444,ecoevolity,0.9999101821328732,12,T2,0.0015543263440740865,seed1234
