ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,taxon,true,seed
True,0.0006359919489374095,0.0025943221504433982,2679.1764798994336,True,0.0006407881478313048,0.002595199620041548,0.95,0.0016129200165525275,ecoevolity,0.9998666452141453,0,root,0.0011175658959692747,seed1234
False,0.0013542312348149984,0.0017141023666618286,2390.672196431401,False,0.0013534225370440036,0.00171071816859856,0.95,0.0015385912190727267,ecoevolity,1.0001945073091063,0,T1,0.001964972857523616,seed1234
True,0.0007312869707899998,0.0009167539261512901,4000.0,True,0.00072564100838559,0.0009088105994821603,0.95,0.0008189156872181055,ecoevolity,0.9996781714740636,0,T2,0.0008203855299292507,seed1234
True,0.0005101411486927394,0.0013928799365108225,375.8983909851991,True,0.0005002320802607841,0.0013785028585080658,0.95,0.0009178505062760726,starbeast,1.001093756156464,0,root,0.0011175658959692747,seed1234
False,0.001391481030033765,0.00187091220688107,1966.0763041102691,False,0.0013716599604566267,0.0018456460777792746,0.95,0.0016156934980663773,starbeast,1.0000670981704136,0,T1,0.001964972857523616,seed1234
True,0.0007168623779898706,0.0009962821605776456,1311.3045127651833,True,0.0007103163085783559,0.0009876882824152381,0.95,0.0008471576759880198,starbeast,1.0025029321572605,0,T2,0.0008203855299292507,seed1234
True,0.0006503791063250219,0.004095380026571749,4000.0,True,0.0005627229389408095,0.0038762384984943367,0.95,0.0020203879179635205,ecoevolity,0.9995950945404076,1,root,0.0030122597718023275,seed1234
True,0.002266567035158872,0.0025946671613298177,4000.0,True,0.0022663410521923397,0.0025907116778083315,0.95,0.0024254506527095986,ecoevolity,1.0001665156523862,1,T1,0.0024590641932656287,seed1234
False,0.0014114842733395918,0.0016611306443975855,2550.772170520054,False,0.0014102179826576207,0.0016586761246521256,0.95,0.0015337772857624392,ecoevolity,0.9999672407561226,1,T2,0.0018148437146778343,seed1234
True,0.0020414345241586075,0.004009290335535268,1022.1113436600588,True,0.002005035234613317,0.0039526678429218825,0.95,0.002947765535833144,starbeast,1.0000316691852256,1,root,0.0030122597718023275,seed1234
True,0.0021305583114068485,0.0027722609207331064,2456.1266862080083,True,0.0021150482430251838,0.0027525781386929776,0.95,0.002431528725733757,starbeast,1.0005279135780591,1,T1,0.0024590641932656287,seed1234
False,0.001328613765624643,0.0017633692031085836,1894.1594051845175,False,0.0013251717998856586,0.0017563367843218493,0.95,0.001537599793570647,starbeast,0.99988755316097,1,T2,0.0018148437146778343,seed1234
True,0.0006928688354995054,0.013832664032695532,79.6312034661849,True,0.00046930852681052287,0.013457888048477673,0.95,0.0035787038604821846,ecoevolity,1.0533123965520987,2,root,0.002018985332045553,seed1234
False,0.0032346760425600012,0.004711454661459175,86.06572979002901,False,0.0033734185537124804,0.004772669666098377,0.95,0.004359519270297763,ecoevolity,1.0510332314173831,2,T1,0.004800941634702649,seed1234
False,0.0018917872894960387,0.002360584107189291,157.39033027931268,False,0.0019348324504055504,0.0023793068687058025,0.95,0.002180666242888369,ecoevolity,1.0236337729972884,2,T2,0.002571585943528066,seed1234
True,0.001075836447818492,0.002927963483145286,481.58149558725466,True,0.0010059416303374695,0.0028420193004360357,0.95,0.001968043659072344,starbeast,0.9999299303036338,2,root,0.002018985332045553,seed1234
True,0.0037746701544100992,0.004827716664060443,3909.434152097098,False,0.003755989429837281,0.004800054983590588,0.95,0.004274208551772394,starbeast,0.9999946707716318,2,T1,0.004800941634702649,seed1234
