ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.003354604295446416,0.017175174560813748,3410.224330327699,True,0.002863326700580377,0.016127815061526562,0.95,0.008893139402275388,ecoevolity,0.9995684684269006,0,0.0043835739315530725,seed1234
True,0.012793142837327616,0.06900525121470877,3784.897885377322,True,0.011176739930016928,0.06276447617274833,0.95,0.033316206076539415,ecoevolity,0.9998590431444097,1,0.01651115088235356,seed1234
True,0.0059135233531649855,0.029486502666335183,3835.559212475842,True,0.004471135777977687,0.026563016271505303,0.95,0.015279926670023043,ecoevolity,1.0005309812546697,2,0.0190098750477731,seed1234
True,0.012478922484188672,0.06402642302694356,3425.110785297878,True,0.00995633636192566,0.05966218401834416,0.95,0.032084195607172836,ecoevolity,0.999781092177213,3,0.01878689193818637,seed1234
True,0.004433134940560228,0.023701948709758485,4000.0,True,0.003511501566707721,0.02212957884120898,0.95,0.012456374842256855,ecoevolity,1.0009105584549691,4,0.006736702778431058,seed1234
True,0.006051298716198508,0.02911981323705172,3368.5220333747084,True,0.0050734021608375285,0.02707543191517439,0.95,0.0154119253984468,ecoevolity,0.9998671473008218,5,0.006219928246744774,seed1234
True,0.046698153153142186,0.2860808975507657,3581.3780975703526,True,0.034677685090974394,0.2554696549921513,0.95,0.1339219547098898,ecoevolity,1.0000082034724538,6,0.1541529253623488,seed1234
True,0.009837164181214605,0.05333458040365376,4000.0,True,0.0066904832756516045,0.04705340998584122,0.95,0.0262020490159793,ecoevolity,1.0006850239955594,7,0.0178174835186689,seed1234
True,0.025513878732550743,0.1497475653665701,4000.0,True,0.01904473109662504,0.13264585765312176,0.95,0.07071711652476281,ecoevolity,0.9997783856886329,8,0.041376078757723235,seed1234
True,0.02769397463777783,0.16428825098598765,4000.0,True,0.01778867459395933,0.14144543367114726,0.95,0.07461023842490666,ecoevolity,1.00062842214616,9,0.06703455013511582,seed1234
True,0.0008694451527190738,0.0037344179890225226,3868.630248086831,True,0.0007002912929872594,0.003328847279574048,0.95,0.0019223654943557981,ecoevolity,1.0000924692031221,10,0.0030081977717535914,seed1234
True,0.01047837815529397,0.05788347472685506,4000.0,True,0.007348195911207093,0.05141266572717778,0.95,0.028217007407645694,ecoevolity,0.9996594036574716,11,0.013630755477541535,seed1234
True,0.012018385985790235,0.0624027591524893,4000.0,True,0.008812941256236386,0.05636409977450769,0.95,0.030632664402425826,ecoevolity,0.9995649932905892,12,0.0188833585755944,seed1234
True,0.03310953253611415,0.19732266451353145,4000.0,True,0.020149415677385086,0.1739079157151598,0.95,0.0909809571427886,ecoevolity,1.000216913753622,13,0.053928864860286654,seed1234
True,0.0562765050768668,0.3167992260902964,3772.624011147071,True,0.041275746937487486,0.28774707370491304,0.95,0.1500617560795735,ecoevolity,0.9998417452032016,14,0.11278052982021737,seed1234
False,0.022325109950481488,0.12029198856270967,4000.0,True,0.018872860305202542,0.10679461237092472,0.95,0.058451013541057466,ecoevolity,1.0000587718924399,15,0.021580127820560516,seed1234
