ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.0027354683500057323,0.0047201723800672345,2647.440739146473,True,0.0026948404506453626,0.004642724048123143,0.95,0.0036967452615507893,ecoevolity,0.9999979106420396,0,0.0043835739315530725,seed1234
True,0.003991265004827325,0.004895816752113156,476.757496826652,True,0.003985159552338517,0.004886677456207787,0.95,0.00443449460336795,starbeast,1.0013092841197675,0,0.0043835739315530725,seed1234
True,0.01575247295145695,0.01940629224659341,3884.1476789902317,True,0.016018019301951403,0.019591609004625823,0.95,0.017894986367218528,ecoevolity,0.9996218683393088,1,0.01651115088235356,seed1234
True,0.01588951133928243,0.017916065792325686,1036.4016897583329,True,0.015896082736876208,0.017916248697506094,0.95,0.016922313665817867,starbeast,0.9998699069150794,1,0.01651115088235356,seed1234
True,0.006793423369954321,0.019682001344049842,80.46145762686714,True,0.006967673284674965,0.019735345240480172,0.95,0.016747932121389288,ecoevolity,1.052388745095044,2,0.0190098750477731,seed1234
True,0.017402443337433564,0.019465383557174996,610.6331913977198,True,0.01737850974256762,0.01943841390274332,0.95,0.01841439494725858,starbeast,1.0003368117200444,2,0.0190098750477731,seed1234
True,0.015262470150452003,0.019046580617628647,3265.6972434409245,True,0.015542213447711844,0.019184962290395142,0.95,0.0174960743093905,ecoevolity,0.9997589304525338,3,0.01878689193818637,seed1234
True,0.017320997587059097,0.01931527268077086,422.47584118885146,True,0.01735726844228046,0.019337910383411445,0.95,0.018328009670885957,starbeast,1.000139649639511,3,0.01878689193818637,seed1234
False,0.002726878889719565,0.005864851918423941,1017.1578796392768,False,0.0026473865001581712,0.005693204981649273,0.95,0.003898445532982243,ecoevolity,1.000674006267002,4,0.006736702778431058,seed1234
False,0.0053907866080120026,0.006476165153740046,427.5712880714254,False,0.0053955781718552,0.006477496063283804,0.95,0.005926051701386474,starbeast,0.9998802880216108,4,0.006736702778431058,seed1234
True,0.0035290581397682953,0.0073029938423022096,1284.5832213489039,True,0.0036767056070741923,0.00743676015920293,0.95,0.005503808333376545,ecoevolity,0.999691154327924,5,0.006219928246744774,seed1234
True,0.005353731666104957,0.006523754937387519,948.3145644575425,True,0.00537248565610319,0.0065368312556662676,0.95,0.005944775919210105,starbeast,1.0047767764582167,5,0.006219928246744774,seed1234
True,0.1487975664492339,0.15469236579749854,3556.516013739195,True,0.1489787526739025,0.1548269878246439,0.95,0.15186625974532655,ecoevolity,1.000307395289014,6,0.1541529253623488,seed1234
True,0.14872372943192186,0.15482241757026055,379.54416785892784,True,0.1488784660770368,0.15491410180801513,0.95,0.1519217983811716,starbeast,1.0044769855121776,6,0.1541529253623488,seed1234
True,0.015297138400440741,0.019033433674870318,4000.0,True,0.015640485382229202,0.0191901859261788,0.95,0.01748770750092663,ecoevolity,1.0002106279074516,7,0.0178174835186689,seed1234
True,0.016759463891801444,0.018886327813756463,498.7153273339043,True,0.016759986044547415,0.018886327813756463,0.95,0.017832559817933694,starbeast,1.0011858852541402,7,0.0178174835186689,seed1234
True,0.040009549929900926,0.04401911411530554,4000.0,True,0.040167655020334994,0.0441118555051434,0.95,0.042231403706248574,ecoevolity,0.9999694099622044,8,0.041376078757723235,seed1234
