ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.0027412531515691326,0.013697876874588342,3357.100430092766,True,0.0021057405522099306,0.012606405226528578,0.95,0.007079424801776062,ecoevolity,0.9997153019798362,0,0.0043835739315530725,seed1234
True,0.008606749208211905,0.0440821489065748,4000.0,True,0.006356753302656357,0.03884836951936768,0.95,0.02193766408181653,ecoevolity,1.0004518580126096,1,0.01651115088235356,seed1234
True,0.0050184045983410475,0.025609069049329795,4000.0,True,0.003687998750915885,0.023497205865370404,0.95,0.013269613254458926,ecoevolity,0.9995383582927856,2,0.0190098750477731,seed1234
True,0.009926011073016659,0.050233169499298215,3885.1919502192354,True,0.006978193580559634,0.04517758635053524,0.95,0.025269737608425626,ecoevolity,1.0002075949507625,3,0.01878689193818637,seed1234
True,0.0038786168206106655,0.020378513249864297,4000.0,True,0.003340974772642632,0.0193105281611542,0.95,0.01071792649583572,ecoevolity,0.9997104210012476,4,0.006736702778431058,seed1234
True,0.0050432906162836974,0.02599173699740464,3055.870769697011,True,0.003899079627893449,0.023885509857617487,0.95,0.013430351173771315,ecoevolity,1.0001675005516637,5,0.006219928246744774,seed1234
True,0.045561179075033015,0.2738601786959441,4000.0,True,0.031158840452081917,0.2346637710269709,0.95,0.12790351503036898,ecoevolity,1.0002957488472377,6,0.1541529253623488,seed1234
True,0.009050859367412388,0.048910391271375496,4000.0,True,0.007178400753803697,0.044441305434001405,0.95,0.024315366041887974,ecoevolity,0.9998083884646908,7,0.0178174835186689,seed1234
True,0.024353301619503172,0.14394592748555968,3975.9691529013344,True,0.0181944472605411,0.12743789056541038,0.95,0.0674195896242313,ecoevolity,0.999948758656078,8,0.041376078757723235,seed1234
True,0.02757807056796257,0.1575828139708646,4000.0,True,0.020099887412682548,0.14064485612993927,0.95,0.07354109213132103,ecoevolity,1.0003295666980343,9,0.06703455013511582,seed1234
True,0.001932749368222332,0.010046985738716572,4000.0,True,0.0015182141813291714,0.00920591982255919,0.95,0.005013129769703631,ecoevolity,1.0005176237509683,10,0.0030081977717535914,seed1234
True,0.010160284910194729,0.052208892046765584,2701.9852615643604,True,0.007804009598607629,0.047891504336603406,0.95,0.026277935472264924,ecoevolity,0.9998367046258164,11,0.013630755477541535,seed1234
True,0.0113969039841278,0.05963922939172619,3215.4720062808337,True,0.00836506223810825,0.05318924960841506,0.95,0.029090974528091375,ecoevolity,1.000442830757855,12,0.0188833585755944,seed1234
True,0.027122898078225745,0.15726321500183535,3782.636794305635,True,0.021876496372911444,0.1425190779399019,0.95,0.07400283577946982,ecoevolity,1.0004073561072058,13,0.053928864860286654,seed1234
