ci_covered,ci_lower,ci_upper,ess,hpd_covered,hpd_lower,hpd_upper,interval,mean,method,red_fac,replicate,true,seed
True,0.003053824194827225,0.004926094045203239,3793.475993227789,True,0.003051319018734637,0.004921520110235602,0.95,0.0039921232286001095,ecoevolity,0.9997561801577932,0,0.0043835739315530725,seed1234
True,0.004176927904764894,0.005205630436224707,279.51555433220784,True,0.004173952229446993,0.005199981991641439,0.95,0.004670021914175471,starbeast,1.023046966854061,0,0.0043835739315530725,seed1234
True,0.016064996012844283,0.019690151706454436,2736.174071374293,True,0.01635554485763085,0.019850420818267142,0.95,0.01817358957976788,ecoevolity,0.9998858062325404,1,0.01651115088235356,seed1234
True,0.016138142186227233,0.018188230975635163,993.680186145442,True,0.016138142186227233,0.018181737123614247,0.95,0.017165037411494718,starbeast,1.005993451409145,1,0.01651115088235356,seed1234
True,0.01592766413236521,0.02025243827294603,2443.795180432397,True,0.016288189566090662,0.020367795764787925,0.95,0.01855737880168708,ecoevolity,1.0010406016126738,2,0.0190098750477731,seed1234
True,0.018046922224012232,0.020133379586719898,465.44383006843805,True,0.01809017602923687,0.02017431290609036,0.95,0.01907941653444168,starbeast,1.0033182823241815,2,0.0190098750477731,seed1234
True,0.015563281576555985,0.019242287387057768,3584.610345976745,True,0.01587941996578049,0.019385601076397075,0.95,0.017675844758057408,ecoevolity,1.0017510905375164,3,0.01878689193818637,seed1234
True,0.017491757599150632,0.019466290211668163,351.40689205632185,True,0.017491757599150632,0.019464495757459573,0.95,0.018497060932131857,starbeast,1.002982929458779,3,0.01878689193818637,seed1234
False,0.0027754511059157896,0.005945179287627288,1023.8536490679277,False,0.002655433229639389,0.005704439800722679,0.95,0.003962155715496032,ecoevolity,0.9996682364208062,4,0.006736702778431058,seed1234
False,0.005552607256031664,0.00660519636572847,693.7832060166623,False,0.0055517826983933075,0.006599776415750658,0.95,0.0060895762642903285,starbeast,1.0118562026127698,4,0.006736702778431058,seed1234
True,0.003782147015339199,0.007502565600284278,1470.2736867119515,True,0.003873871155259675,0.007567755878729107,0.95,0.005760789496815547,ecoevolity,1.000623504063573,5,0.006219928246744774,seed1234
True,0.005543003063835147,0.0066661495401870215,1077.1463839102769,True,0.005557474555642479,0.006672224535873743,0.95,0.006104709609770218,starbeast,1.0028206492107137,5,0.006219928246744774,seed1234
True,0.1490827271376669,0.15508993125186887,3655.463177040013,True,0.14914156090697914,0.1551023469377239,0.95,0.15219447679013712,ecoevolity,0.999888600592626,6,0.1541529253623488,seed1234
True,0.1490804213357611,0.1549363680562,486.19233189594365,True,0.14913409247730722,0.15496368370444055,0.95,0.1520974800376735,starbeast,1.0021021250453233,6,0.1541529253623488,seed1234
True,0.015472689635681582,0.01921743227951364,3848.2489550292075,True,0.015797870803917594,0.019461918798119718,0.95,0.01770139219960513,ecoevolity,1.0002966965478348,7,0.0178174835186689,seed1234
True,0.01699401384830359,0.019149076898408838,443.6300366021897,True,0.016971129627730987,0.0191190085596773,0.95,0.018092729846859668,starbeast,0.9999335018152452,7,0.0178174835186689,seed1234
True,0.040155757892033996,0.044125057843770944,4000.0,True,0.04040304874461256,0.0442875942563524,0.95,0.04238061262236865,ecoevolity,0.9995874623649174,8,0.041376078757723235,seed1234
True,0.040251057360936815,0.043606991008046894,392.46197333754486,True,0.04023967492929717,0.043586156500763966,0.95,0.04195174921731625,starbeast,1.0001190812726586,8,0.041376078757723235,seed1234
True,0.06516821150139593,0.06961006833233754,3951.616986526277,True,0.06530081891378882,0.06971783019437508,0.95,0.0676008114552653,ecoevolity,1.0004300445443532,9,0.06703455013511582,seed1234
True,0.06633514951354245,0.06982681755353276,409.5716102713935,True,0.06636042095921127,0.06983684226781617,0.95,0.06812410417807456,starbeast,1.0461927662173085,9,0.06703455013511582,seed1234
True,0.0024070693589783717,0.00325931973521157,3778.4325439284917,True,0.002400509329506572,0.0032455615318659013,0.95,0.002808817118742902,ecoevolity,0.99970454985324,10,0.0030081977717535914,seed1234
True,0.002378797072234529,0.00305513018458207,875.9009570340872,True,0.0023898388938412693,0.0030615996360424877,0.95,0.002716499082597561,starbeast,0.9999459537188664,10,0.0030081977717535914,seed1234
True,0.01222165340871404,0.015765610957803818,3253.778246410427,True,0.012411920925363279,0.01587166174921429,0.95,0.01425391278226032,ecoevolity,1.0000140984664347,11,0.013630755477541535,seed1234
True,0.01341493777637823,0.015222443267824057,794.626612020399,True,0.013423229392215588,0.015226047677880663,0.95,0.014319496405063309,starbeast,0.9998789155880696,11,0.013630755477541535,seed1234
True,0.015742455464170614,0.019298344552761408,3335.0255716186102,True,0.015906935466503274,0.019375887559066763,0.95,0.017805536523664213,ecoevolity,0.9996886963500794,12,0.0188833585755944,seed1234
True,0.01768313541315537,0.019689450793217444,306.77704366936933,True,0.017735972811872402,0.019733423264256623,0.95,0.01872297337918517,starbeast,1.0074279226150935,12,0.0188833585755944,seed1234
True,0.05063529214068772,0.05484423478620268,4000.0,True,0.05086713102727506,0.054980615397752064,0.95,0.05301291453899785,ecoevolity,0.999730428752197,13,0.053928864860286654,seed1234
