method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,seed
ecoevolity,0,0.04607054502122983,0.05847381873823821,0.9997971632913673,3530.69634748767,0.95,0.05610300133746239,0.060331972092057234,False,0.056344721185115236,0.06053929955055753,False,seed101
starbeast,0,0.04607054502122983,0.05934959564280621,1.0001193851459709,472.99410812427817,0.95,0.05784264396175628,0.06081687101638149,False,0.057898447003205976,0.06084827330384517,False,seed101
ecoevolity,0,0.10887073109413456,0.13955570567173906,0.9995435576495216,4000.0,0.95,0.13661487866048436,0.14234912849966352,False,0.13686461923012885,0.14253683918561688,False,seed96
starbeast,0,0.10887073109413456,0.1399043918058147,1.005667315302644,698.404143864576,0.95,0.13745095368652552,0.1423216197200455,False,0.1375350865910723,0.14238952967802804,False,seed96
ecoevolity,0,0.027630472779627564,0.03655599848168697,1.000249893329157,3596.7017679827754,0.95,0.034248295249706774,0.038309507907316576,False,0.034712546578750024,0.03864831858372069,False,seed107
starbeast,0,0.027630472779627564,0.03748959613263577,1.0248026337678475,393.6246291755048,0.95,0.03628654920596485,0.03862409688261932,False,0.03632885077395781,0.03864225851073096,False,seed107
ecoevolity,0,0.005204282482018193,0.012613867318883169,1.0037431924643905,1367.7081540462304,0.95,0.009357577217820951,0.01446091093272971,False,0.00980270126698852,0.01465560971769173,False,seed197
starbeast,0,0.005204282482018193,0.008159499722922283,1.0012137236649905,550.3165440318741,0.95,0.007177303456578629,0.009200699661422016,False,0.007100223328059907,0.009113655139246151,False,seed197
ecoevolity,0,0.009382250969428818,0.020052278699756367,0.9996676639809496,3630.531062323254,0.95,0.017802436346467502,0.021639991977778092,False,0.01811374966229624,0.02177333213208956,False,seed62
starbeast,0,0.009382250969428818,0.02084953962065623,1.0009617896385292,387.76852386860855,0.95,0.01980807408230017,0.02182944886739714,False,0.019855744482147112,0.02186212435966613,False,seed62
ecoevolity,0,0.04566575187735589,0.0606656637858979,0.999866985742158,4000.0,0.95,0.058377697806244036,0.06254541567698335,False,0.05838043092240235,0.06254541567698335,False,seed43
starbeast,0,0.04566575187735589,0.06153528990174353,1.0087803219954652,622.8205387905443,0.95,0.06008009098966219,0.0629598699475572,False,0.0600777547794314,0.06294970176579423,False,seed43
ecoevolity,0,0.02088038960289728,0.03253349002498406,1.000525584128861,3791.013934474814,0.95,0.02999362223569325,0.03424759834209378,False,0.03041671299429726,0.034518402552118126,False,seed88
starbeast,0,0.02088038960289728,0.030184839576936462,0.9999105367857904,1006.7692310388318,0.95,0.02874868915629538,0.031500219725217465,False,0.028801611386740776,0.03153797077026283,False,seed88
ecoevolity,0,0.03818903209664403,0.05008235628421656,1.000301036095684,4000.0,0.95,0.04777750878140705,0.051923220880005096,False,0.04801757494767617,0.05207653774292472,False,seed169
starbeast,0,0.03818903209664403,0.051007011797701805,0.9998689978398124,548.5939290279123,0.95,0.0496325989736884,0.052316828658483416,False,0.049719797278624696,0.05237541716947475,False,seed169
ecoevolity,0,0.21203726078147386,0.25818117297559,0.9998402139986042,3423.740908138996,0.95,0.2538069440670052,0.2626775609402304,False,0.25402311741347017,0.2627965704788275,False,seed178
starbeast,0,0.21203726078147386,0.2580430838450384,1.0007365731094189,1443.0861102812091,0.95,0.2538574422851249,0.2622089944125643,False,0.2538574422851249,0.2622059745542885,False,seed178
ecoevolity,0,0.008666968814469874,0.01687306332598866,0.9996721901894764,3317.5042674052065,0.95,0.014348084422442684,0.018524275185892176,False,0.014577165725225938,0.018652132493299327,False,seed52
starbeast,0,0.008666968814469874,0.01526695039805996,1.0001174840209108,599.2442410375652,0.95,0.014141719794483228,0.016411509411704543,False,0.014106427146635602,0.016371300981699564,False,seed52
ecoevolity,0,0.020029217643930532,0.033491855658473325,0.9998012302814556,3297.192158141529,0.95,0.03128651197316862,0.035124066950870586,False,0.031583358471655,0.035285777600009026,False,seed54
starbeast,0,0.020029217643930532,0.033872169328751735,1.0000428281310365,381.1278946055722,0.95,0.03243512474494945,0.03512277413256036,False,0.03254222124600467,0.03519260668171963,False,seed54
ecoevolity,0,0.04351259116190972,0.054303130316324943,1.0007599862613674,4000.0,0.95,0.051907948330503856,0.0561758745197646,False,0.05222915640035354,0.056401205494970075,False,seed130
starbeast,0,0.04351259116190972,0.05521728677614891,0.9999705303578216,599.6463619306927,0.95,0.05379112900022665,0.0565597602564176,False,0.05381841182403647,0.0565753609699721,False,seed130
ecoevolity,0,0.0838284119021204,0.1034914928538654,0.9998854505702508,4000.0,0.95,0.10075393156439102,0.10586988963721153,False,0.10086502575249427,0.10593986328943608,False,seed138
starbeast,0,0.0838284119021204,0.10419924831392882,1.0049285250812248,584.4484616502199,0.95,0.10213086271404637,0.10621006459290797,False,0.10211631715423113,0.10618526370225999,False,seed138
ecoevolity,0,0.039413187667684334,0.05004614003360065,1.0000613886032548,3749.0359829766,0.95,0.047745924513566726,0.05183280859802724,False,0.047998209831949766,0.05200348798154309,False,seed42
starbeast,0,0.039413187667684334,0.05080372566755525,1.0006229342710673,385.04515268376883,0.95,0.04936159457912001,0.05213820349680375,False,0.0494414348092143,0.052201088463420614,False,seed42
ecoevolity,0,0.05328545085319967,0.06587132268532768,0.999813823205715,4000.0,0.95,0.06347805690136378,0.06786434304891721,False,0.0636218306121331,0.06795405068181742,False,seed78
starbeast,0,0.05328545085319967,0.06652312432672591,1.01452759753624,456.00415475830886,0.95,0.06488049345540624,0.06807689573237821,False,0.06488728935532719,0.06807824148624815,False,seed78
ecoevolity,0,0.03929828050097308,0.053390081122115865,1.0002461090041626,4000.0,0.95,0.051109599913777205,0.055269213279095855,False,0.0514332401415502,0.05549000728330933,False,seed110
starbeast,0,0.03929828050097308,0.053912708948631885,1.0178267054228034,510.0713487925988,0.95,0.0523784525691353,0.05532972108495639,False,0.0523674926098208,0.05530958446561648,False,seed110
ecoevolity,0,0.032432966431140395,0.05217219370892921,1.0019955180548012,4000.0,0.95,0.04995999764414113,0.054014008866945434,False,0.05015431142644021,0.054137792841455416,False,seed26
starbeast,0,0.032432966431140395,0.053024794532311466,1.0016537336371751,533.0198504970032,0.95,0.051526039841836034,0.054411792532954,False,0.051592275016408035,0.05445504628019995,False,seed26
ecoevolity,0,0.01630565965821109,0.023333489717498563,1.000688256663924,3762.3916644609053,0.95,0.0211781888711496,0.02489010544055656,False,0.02120554747255308,0.024891650837824426,False,seed17
starbeast,0,0.01630565965821109,0.02444600945951748,1.023099338939259,360.4520465550737,0.95,0.023485160661979903,0.025375964583725968,False,0.023484729845156885,0.02537173116856871,False,seed17
ecoevolity,0,0.10171612731171928,0.1302101408290066,0.9996666509212616,4000.0,0.95,0.1272794359410723,0.13275007485869006,False,0.1274328497469931,0.13288505569226172,False,seed13
starbeast,0,0.10171612731171928,0.1307159142333086,0.9998697943551929,740.8596177320039,0.95,0.12827151872770648,0.13305863766380355,False,0.12826979069681527,0.13303719073446862,False,seed13
ecoevolity,0,0.018217104306664383,0.024865963494127646,1.0037510397410516,712.0990093852107,0.95,0.021038211449777532,0.026885482483547312,False,0.021888073137723528,0.027179079004926485,False,seed94
starbeast,0,0.018217104306664383,0.02522934350221156,1.0008769864892282,421.4306324791459,0.95,0.023992884412596928,0.02643356173376596,False,0.023952117615436124,0.026369189739383573,False,seed94
ecoevolity,0,0.001455301248590493,0.0020756373976796925,0.9999947719201286,2153.060877182581,0.95,0.0017613347429962668,0.002399787534749915,False,0.0017543971485095425,0.002385098026386648,False,seed95
starbeast,0,0.001455301248590493,0.0015594810806780453,1.0103849988024012,450.7561948592626,0.95,0.0013585575530788154,0.001771862080872228,True,0.0013536176073735994,0.0017638564397434785,True,seed95
ecoevolity,0,0.009507962927024759,0.022263886925657932,0.999809121662388,1967.733922278244,0.95,0.019691213490852136,0.023883659938428132,False,0.020085990243528272,0.024021826565328492,False,seed185
starbeast,0,0.009507962927024759,0.012916058189027885,1.001705173232073,786.9152843116958,0.95,0.011585686244444155,0.014287489255228847,False,0.011581844578751074,0.0142759912377418,False,seed185
ecoevolity,0,0.04860148045762398,0.06293129056040936,0.9996679823277124,3217.9655222731994,0.95,0.06053535492975935,0.06488377386179983,False,0.06088547184391874,0.06516695153891966,False,seed59
starbeast,0,0.04860148045762398,0.06394593355953572,1.0008260530765356,548.7254483098075,0.95,0.06240614409575235,0.06541588696509013,False,0.062422637153365615,0.06542999742572714,False,seed59
ecoevolity,0,0.005825009627135936,0.012949929988867265,1.0004960952527633,2865.1897367091838,0.95,0.010725762927689498,0.014500534384604797,False,0.0111226789862387,0.014691324140158163,False,seed100
starbeast,0,0.005825009627135936,0.011992448335043909,0.9999207327854844,670.2018140011608,0.95,0.011003843090603128,0.01295670117993582,False,0.010973250140149538,0.012912899881624126,False,seed100
ecoevolity,0,0.07917883408634399,0.09857104295055877,1.0001809049393051,4000.0,0.95,0.09594350580729367,0.10082823445628494,False,0.09612207976365256,0.10093156454643208,False,seed69
starbeast,0,0.07917883408634399,0.0992662976623665,1.0000679642469694,779.4192786299002,0.95,0.09733782459696046,0.10114550252078224,False,0.09732849150485397,0.1011248183484231,False,seed69
ecoevolity,0,0.043938439807589096,0.05225521765843533,0.9997621656918866,3527.973984307373,0.95,0.04993869225031285,0.05407152105678382,False,0.050141511049964026,0.05417631823776886,False,seed19
starbeast,0,0.043938439807589096,0.05296549400742858,1.0060455935051753,462.3929265314652,0.95,0.051403386969051626,0.05433359433751011,False,0.051403386969051626,0.0543298486226881,False,seed19
ecoevolity,0,0.031671502230210584,0.04200738428279886,1.0001024530386182,4000.0,0.95,0.03971719770807276,0.043709574253332335,False,0.039993915532016984,0.04388155157296642,False,seed68
starbeast,0,0.031671502230210584,0.04305376798782744,1.0002506200362713,606.6569851766055,0.95,0.04182416341872138,0.04424365213732765,False,0.04186617988009474,0.04427678486248236,False,seed68
ecoevolity,0,0.038662825622956525,0.050289576096110566,1.0000390903517953,3981.255136667397,0.95,0.047912545026284205,0.052041665993444175,False,0.0479659049077728,0.0520755121522782,False,seed50
starbeast,0,0.038662825622956525,0.050986894465203686,1.001391360513999,463.2925844977816,0.95,0.049603488444113115,0.052299469955689584,False,0.049568730385148314,0.05225362256684928,False,seed50
ecoevolity,0,0.0065008503500705245,0.007813774212416125,1.0001810334196617,2931.050412161643,0.95,0.006887697861445914,0.00894171996564104,False,0.0068129187555454355,0.008835501260060273,False,seed103
starbeast,0,0.0065008503500705245,0.009206707311536687,1.0002388144546754,388.2855549092093,0.95,0.008677852777369977,0.009722692346459866,False,0.008668117210769726,0.009703605139674151,False,seed103
ecoevolity,0,0.01150234077487663,0.020782192557602983,1.0012888336750303,4000.0,0.95,0.018568775086646814,0.02235806181596601,False,0.01887892899510612,0.02253598299819161,False,seed163
starbeast,0,0.01150234077487663,0.02071724365540642,1.005559711486974,498.6404996284529,0.95,0.019489556990276057,0.021824978909066345,False,0.01947665719981034,0.021805307327746614,False,seed163
ecoevolity,0,0.10800737476310254,0.13116288129801218,1.0000780792535195,4000.0,0.95,0.1282996077483165,0.13379227289351056,False,0.12836297285170994,0.13383650909702127,False,seed156
starbeast,0,0.10800737476310254,0.13169153952626342,1.0003654626899734,589.8876499637466,0.95,0.1292646924619111,0.13401840141724616,False,0.1293730247776087,0.13406942265353122,False,seed156
ecoevolity,0,0.01099696569794136,0.013238868817468993,1.0084946515718962,228.4726235934372,0.95,0.007883210364207777,0.017996054052615486,True,0.008025912835460359,0.018098251055173768,True,seed198
starbeast,0,0.01099696569794136,0.016963144393947336,1.0000547208497952,373.6552781398591,0.95,0.01597310081263639,0.017960429186400992,False,0.01594433471423824,0.017924343637808808,False,seed198
ecoevolity,0,0.0679479824095107,0.08403198385537622,0.9996654284040324,2992.224454779647,0.95,0.08149249523715738,0.08608576131809224,False,0.08179795763146196,0.08630305111711392,False,seed167
starbeast,0,0.0679479824095107,0.08479840451622245,1.0004891090553871,536.5392387943239,0.95,0.08303452872850782,0.08655383276285218,False,0.08303026955784598,0.08654419352217951,False,seed167
ecoevolity,0,0.16836556153474888,0.19882823193027,0.9997347251804104,3876.964820852566,0.95,0.19518189115268586,0.20221186886507966,False,0.1953831943846707,0.20229554900869892,False,seed6
starbeast,0,0.16836556153474888,0.19877291660311108,1.0125742237532138,1050.9575256542107,0.95,0.19543282510875687,0.20207729089757026,False,0.195417405416086,0.20204467574498367,False,seed6
ecoevolity,0,0.022509389671227537,0.030997258189815424,1.0005986467743722,3958.364271048804,0.95,0.02864882695293668,0.03264480157323316,False,0.028990312738733117,0.032805966301518684,False,seed112
starbeast,0,0.022509389671227537,0.03165362472084753,1.016654378424671,308.6348867956499,0.95,0.030390310563027226,0.03281992684640643,False,0.03043484411111042,0.03285015512947313,False,seed112
ecoevolity,0,0.021205250654935625,0.0402953905722955,1.0007311509702104,3793.560309052683,0.95,0.037929757720323434,0.04205399611330738,False,0.03823232914485225,0.04225018381142308,False,seed22
starbeast,0,0.021205250654935625,0.035700190919741366,1.0156141501495692,769.5001089938628,0.95,0.03375035212937502,0.03747786269061978,False,0.03388829111574835,0.03756427452168127,False,seed22
ecoevolity,0,0.001971816208729058,0.00159644746200294,1.002198247811496,1059.6504877538393,0.95,0.0012912656300268616,0.0019469299286900047,False,0.001278596898280733,0.0019242136732998073,False,seed142
starbeast,0,0.001971816208729058,0.0019942619787549176,1.008394970091968,499.0805168807714,0.95,0.0017318344397483565,0.002253455691864286,True,0.001722318836925718,0.0022392830518980834,True,seed142
ecoevolity,0,0.014578663852439904,0.026404620001665942,1.000730655530316,4000.0,0.95,0.02417009611337916,0.02800827158589186,False,0.024431308020705048,0.02820006707234004,False,seed27
starbeast,0,0.014578663852439904,0.02648300976847869,1.007297894099335,407.5614290922838,0.95,0.025195869644815683,0.027734569827331516,False,0.02525203368373797,0.027783421574879574,False,seed27
ecoevolity,0,0.007305129653104886,0.01231551732160416,0.9995407553679304,2417.9392680691462,0.95,0.009818127284150295,0.014090242680112825,False,0.009963428077679505,0.014169662384552001,False,seed180
starbeast,0,0.007305129653104886,0.01174812700850398,1.0000353755327358,502.80728196332916,0.95,0.01078968555707581,0.012670112020975916,False,0.010823315039273184,0.012689739835090743,False,seed180
ecoevolity,0,0.07925744497913717,0.1093726486443419,1.0017035771552265,3551.443686668797,0.95,0.10664834967159822,0.1117611086788624,False,0.1067539770547745,0.11179975245688227,False,seed47
starbeast,0,0.07925744497913717,0.10996941470562976,1.004044437692824,535.9146142661513,0.95,0.10773301810705932,0.11212738701996744,False,0.10782788564475343,0.11219984989082812,False,seed47
ecoevolity,0,0.023062297068882347,0.036894499546215084,1.000626004295582,3994.3609711393688,0.95,0.03471749359741011,0.03858028593726224,False,0.034978139979452115,0.03877248966167912,False,seed151
starbeast,0,0.023062297068882347,0.0376238732665361,1.0020165803894017,366.26189620447394,0.95,0.03626534574717026,0.03886674337400438,False,0.03632264094823228,0.0389051386436505,False,seed151
ecoevolity,0,0.007470201485150377,0.009119250842614104,1.0014769043884395,2823.119500241077,0.95,0.007908456894761957,0.010591400746736548,False,0.0078108298630728094,0.010461407416630684,False,seed143
starbeast,0,0.007470201485150377,0.008879742877372756,0.999916592964444,1189.8086128889565,0.95,0.008173971426744945,0.009618609610482071,False,0.008167613905351484,0.009607343104681929,False,seed143
ecoevolity,0,0.01272533915524308,0.028181984696809995,1.0011357174511089,3498.264786868895,0.95,0.025961855526262668,0.029755684190633618,False,0.02621650297706545,0.029882719893293705,False,seed129
starbeast,0,0.01272533915524308,0.026106002721012583,1.005832641183021,643.1370370730652,0.95,0.02460013340852929,0.027587096061646416,False,0.02461900282496578,0.027594909191288382,False,seed129
ecoevolity,0,0.024831341562759582,0.04737632690987388,1.0006648918797836,3961.711021917026,0.95,0.04510729210639386,0.0491413744234488,False,0.045198939791050385,0.04917661696066089,False,seed93
starbeast,0,0.024831341562759582,0.043066711816642914,1.0008920465361062,889.5574762722987,0.95,0.04114976125878858,0.04498766030281066,False,0.04120761794397205,0.045020449535993365,False,seed93
ecoevolity,0,0.03747113109494751,0.04910216495494903,1.0001459924621503,4000.0,0.95,0.046849525565734164,0.0508719510611428,False,0.0471308683857084,0.05105615804632223,False,seed33
starbeast,0,0.03747113109494751,0.0498676595516793,1.0010056362959832,370.9556632692965,0.95,0.048451231830233116,0.05121026904883213,False,0.04849328496254962,0.05123074172152749,False,seed33
ecoevolity,0,0.07111260453672201,0.08993988732664435,0.9996974924017354,3631.1348036860345,0.95,0.08731809498126279,0.09208786055749206,False,0.08757393531157545,0.09226074507800064,False,seed158
starbeast,0,0.07111260453672201,0.09069945430146248,1.0036800876416379,703.0646227982436,0.95,0.08891177664431872,0.09243683476539884,False,0.08893605240257997,0.09245717044858387,False,seed158
ecoevolity,0,0.05982628281515419,0.07707591936213791,0.9997635200746542,2675.3436445795755,0.95,0.07456202593151935,0.07913271669874385,False,0.07472910057860872,0.07921364110682234,False,seed191
starbeast,0,0.05982628281515419,0.07759149458717254,0.9999168814148732,464.859085811661,0.95,0.07576789520489821,0.07931432964728398,False,0.07575830080061874,0.07929365227622143,False,seed191
ecoevolity,0,0.03861235479482668,0.0547523863372184,1.0001257188340544,3300.923504770691,0.95,0.052314873120076134,0.05660666088162309,False,0.05263432933384216,0.056794278482904435,False,seed46
starbeast,0,0.03861235479482668,0.05558223228606987,1.0038445086086003,633.5834382171155,0.95,0.05416881019415822,0.05695588945504325,False,0.05416881019415822,0.056953378409972936,False,seed46
ecoevolity,0,0.01895824455667031,0.02996247063122324,0.9995429698259599,3903.993076660881,0.95,0.027772907731931404,0.031601055176310684,False,0.028062161720759742,0.031745344822327895,False,seed196
starbeast,0,0.01895824455667031,0.029636247787880838,1.0017937794568794,365.65696143801284,0.95,0.028220009174054563,0.031052668299229456,False,0.02823148447869305,0.031058804919281986,False,seed196
ecoevolity,0,0.0870421528870533,0.11424568458001012,1.0003337536374373,3556.7608499130824,0.95,0.11143641544390953,0.11665217865985975,False,0.11169187177516364,0.11679054565198205,False,seed172
starbeast,0,0.0870421528870533,0.11483032891025355,0.999868592864364,740.0407864922162,0.95,0.11264353015020265,0.11701241746387404,False,0.11258725984641413,0.11693672992421275,False,seed172
ecoevolity,0,0.034362352521569856,0.04585733798930088,1.0003347582537767,3752.7112187645457,0.95,0.04367066612545698,0.04764463991893056,False,0.04387880931320586,0.04781382630476042,False,seed144
starbeast,0,0.034362352521569856,0.04680223988649862,0.9999793279452034,535.6349762945955,0.95,0.045510307239021205,0.04804298518809026,False,0.04551704559697719,0.048045517180741015,False,seed144
ecoevolity,0,0.05385435595979311,0.06517502190113045,0.9996235786597378,4000.0,0.95,0.06286436645805855,0.06706929478499585,False,0.06308439309964088,0.067227967172137,False,seed63
starbeast,0,0.05385435595979311,0.06545037933746069,1.0120043769588465,482.3153931313961,0.95,0.06372955394116847,0.06704080082178104,False,0.06380777032909764,0.06708251847939896,False,seed63
ecoevolity,0,0.00904463554546958,0.016194241930383404,1.0019459682827256,1206.433701166116,0.95,0.012549665391793292,0.01823008146621444,False,0.01315802449380149,0.01847336363267916,False,seed124
starbeast,0,0.00904463554546958,0.015311571887665932,1.0103560541261296,781.7155422739903,0.95,0.01426222416738694,0.016358470296317318,False,0.01429820161823099,0.01637837409802369,False,seed124
ecoevolity,0,0.06983861207926988,0.08824647345021655,0.9998786125339116,3977.6442311491296,0.95,0.08556714572910452,0.0904064952698076,False,0.0857512593425163,0.09046222097137976,False,seed76
starbeast,0,0.06983861207926988,0.08888231345127283,1.0001984494198133,398.55527735686417,0.95,0.08695689623013356,0.0907245951401086,False,0.08701525714915333,0.09076858830733693,False,seed76
ecoevolity,0,0.17133859497065504,0.20782916165867305,1.0008181769809523,4000.0,0.95,0.20413050319542692,0.21136946679665225,False,0.20417297983639407,0.2113897833984281,False,seed116
starbeast,0,0.17133859497065504,0.20799125301689025,1.005187015168708,882.0797324777768,0.95,0.20448820025698905,0.2114875033879774,False,0.20447658682150505,0.21146712313733426,False,seed116
ecoevolity,0,0.05623978873756945,0.07246545082640836,1.0000885763297307,3491.9174448796302,0.95,0.07002540981246566,0.07453974538549847,False,0.07017445275646024,0.07465595069091406,False,seed70
starbeast,0,0.05623978873756945,0.07327036680146364,1.0029453418040817,594.1272954335002,0.95,0.07162097996427877,0.07484459418170764,False,0.07166276015749297,0.07487189624317274,False,seed70
ecoevolity,0,0.11494223892743713,0.1441928772352387,0.9998578615709772,3998.9131740278963,0.95,0.1411704705948189,0.14702739617280391,False,0.14110671532413288,0.14692624460845444,False,seed139
starbeast,0,0.11494223892743713,0.14462840103484598,1.009909258655006,651.1673185465651,0.95,0.1420036536101001,0.1471668147806659,False,0.14205561250134682,0.14720692628402887,False,seed139
ecoevolity,0,0.10257518552969706,0.1253595283400106,1.0001217006185523,3748.0667881515,0.95,0.12256135398443894,0.12792402799506775,False,0.12276178696285794,0.12806051868432522,False,seed175
starbeast,0,0.10257518552969706,0.12585888100190498,1.0004487566975784,661.4636952274021,0.95,0.12350034067200295,0.128139613496295,False,0.1235400291548992,0.1281688790283448,False,seed175
ecoevolity,0,0.08242464997881818,0.10172953127554032,1.0001615979251917,4000.0,0.95,0.09892431152479056,0.1040077757965192,False,0.09937395826119792,0.10426290252107252,False,seed45
starbeast,0,0.08242464997881818,0.10231697891926578,0.9998912991939604,554.4730967576319,0.95,0.10015914065048807,0.10438329321328868,False,0.1002378815222262,0.10445007668011946,False,seed45
ecoevolity,0,0.07177612834070635,0.09159557256495418,0.9997783858376112,3380.568551851812,0.95,0.08906276744003375,0.09378465231997256,False,0.08927638515874937,0.09390573359212803,False,seed40
starbeast,0,0.07177612834070635,0.0921837367764132,1.0003501869134388,549.5743048339476,0.95,0.09027766775480517,0.09400897643636176,False,0.0903277353610333,0.09403791237535884,False,seed40
ecoevolity,0,0.0004898386416460741,0.0002459235165324694,0.9995394731553432,512.2556016365363,0.95,0.000141786295483177,0.0003604328827835037,False,0.00014351758137693107,0.00036079793856722963,False,seed189
starbeast,0,0.0004898386416460741,0.0004514498224349885,1.0000013775945091,269.22473184982704,0.95,0.0003462431789143628,0.0005617291436770041,True,0.0003461987606030252,0.0005614316757471464,True,seed189
ecoevolity,0,0.12931051002569605,0.15875834095751715,1.0003350839882057,3891.865479272683,0.95,0.15556065748148365,0.16172164802794406,False,0.1556519610569406,0.1617630046543962,False,seed161
starbeast,0,0.12931051002569605,0.15905820148541785,1.0016133225582775,648.74865866783,0.95,0.15635696165316096,0.1617844492322159,False,0.1563123712322938,0.16171970881311246,False,seed161
ecoevolity,0,0.005352347625996032,0.00782198748624825,0.9995903953543192,3671.0243667882182,0.95,0.007019346733435573,0.008730451107870501,False,0.006983257539030019,0.008670147318359491,False,seed20
starbeast,0,0.005352347625996032,0.006832113339316353,1.0020040180963707,728.7200138481137,0.95,0.00631792874751499,0.007348048522185206,False,0.006308589530525123,0.007334148742745262,False,seed20
ecoevolity,0,0.09148800656374233,0.11436854042693255,1.000129180216536,2841.27384684161,0.95,0.111740902238809,0.11669559538043553,False,0.11181247199284053,0.11672918939802705,False,seed153
starbeast,0,0.09148800656374233,0.11473109307889692,1.0072006915036171,569.449883582055,0.95,0.1125110387431479,0.11686773918919485,False,0.1125110387431479,0.1168663643506182,False,seed153
ecoevolity,0,0.052576259521158214,0.06574208659913187,0.9996586678055542,3333.5502728885167,0.95,0.06337058258231061,0.06764131255800318,False,0.06352316996176155,0.06776373991347667,False,seed145
starbeast,0,0.052576259521158214,0.06650777657411873,0.999874532005856,685.9233626052517,0.95,0.06498920371510339,0.06800092597846359,False,0.06492726003107205,0.0679240204893887,False,seed145
ecoevolity,0,0.004536959349318047,0.01948876847118771,1.00016286872921,3966.784677295987,0.95,0.017179080305435603,0.02103618482418263,False,0.017443885481265582,0.021155216134821752,False,seed71
starbeast,0,0.004536959349318047,0.016600571915855962,0.9998893843043568,705.5417191628793,0.95,0.01509191182303538,0.017952551258760014,False,0.015182746583294722,0.018013133863615118,False,seed71
ecoevolity,0,0.07864997666581916,0.09217615956683536,1.000332630684558,4000.0,0.95,0.08948300354401309,0.0943688955121324,False,0.08958727916616288,0.09440683282900633,False,seed132
starbeast,0,0.07864997666581916,0.09261671568931223,1.0002491504781297,482.29240027095733,0.95,0.09067273324698506,0.09450206554696776,False,0.09069505815840548,0.09450945354408273,False,seed132
ecoevolity,0,0.14764409514563573,0.17996850419698246,1.0010708626734457,3726.632479281333,0.95,0.17674987730755795,0.18326392005735687,False,0.17689277590710115,0.1833420575013712,False,seed117
starbeast,0,0.14764409514563573,0.17999133808582987,1.0005289632702303,978.8570493727434,0.95,0.1769455657939319,0.18304602021097496,False,0.17698555657925208,0.18306481068262204,False,seed117
ecoevolity,0,0.11901070422594776,0.14330670203968704,0.9996449466342516,3523.5962844150413,0.95,0.1402549124961028,0.14602087964148894,False,0.1406001582687076,0.1463101346260066,False,seed160
starbeast,0,0.11901070422594776,0.14350109265663386,0.9998718578163172,702.6152131853743,0.95,0.14095025727815713,0.14595063615353807,False,0.14102720338806798,0.14600459508599775,False,seed160
ecoevolity,0,0.016288297722412446,0.02534640955244065,1.0010849176557846,4000.0,0.95,0.02293024813920801,0.0269773736697294,False,0.02315002809461345,0.027146515205233684,False,seed67
starbeast,0,0.016288297722412446,0.02350175183060544,1.0065888133783043,842.4016846602144,0.95,0.022199207110367842,0.02481155220529432,False,0.022198380652547717,0.024809531105259124,False,seed67
ecoevolity,0,0.004633693657706084,0.004883597138794443,0.999925214071744,4000.0,0.95,0.004351987127437672,0.005442365332544519,True,0.004371273523990592,0.0054557796029699075,True,seed55
starbeast,0,0.004633693657706084,0.0049832499351733965,1.002229225171595,1302.256429369709,0.95,0.004535391818025404,0.005460198365150863,True,0.004519614755146889,0.005437519550834701,True,seed55
ecoevolity,0,0.05155825577695683,0.06641213475546316,1.0001388063169938,4000.0,0.95,0.06404227715046508,0.0683707407809735,False,0.0642760168932061,0.06851831104788295,False,seed12
starbeast,0,0.05155825577695683,0.06725342711543518,1.000257784894667,716.114671800347,0.95,0.06570665404524305,0.06872382659502617,False,0.06576319580535983,0.06876664479720475,False,seed12
ecoevolity,0,0.014037272544059712,0.0279852715185917,1.0003350836473812,3288.126950083062,0.95,0.025740451444801662,0.029563753947606224,False,0.02593954057711,0.02965436398550765,False,seed173
starbeast,0,0.014037272544059712,0.027097658962623318,0.9999877561788364,589.8400171159558,0.95,0.02579249817110381,0.028438975157204126,False,0.025762274131134275,0.02838545966950406,False,seed173
ecoevolity,0,0.08319966534703227,0.11013193542754944,0.999997705481506,4000.0,0.95,0.10737979385472024,0.11252834164808234,False,0.10766448212409044,0.1127733671400259,False,seed10
starbeast,0,0.08319966534703227,0.110569836076974,1.0142759775766512,604.2297312147092,0.95,0.1084079028273031,0.11264771540650062,False,0.10840651758206912,0.1126370602368952,False,seed10
ecoevolity,0,0.11974510793377252,0.14812270068896513,0.999999148934858,4000.0,0.95,0.144983527425936,0.15094078541052927,False,0.14511009172601744,0.1509869757478301,False,seed3
starbeast,0,0.11974510793377252,0.1484021967480815,0.9998844255653024,1069.7752565259966,0.95,0.14587932439624962,0.1509599600529586,False,0.14594185635446036,0.15101298908218572,False,seed3
ecoevolity,0,0.10097082109906827,0.12318747041352338,0.9999729126370236,4000.0,0.95,0.1202635464485583,0.12571204887412962,False,0.12061780454558547,0.12591988942167204,False,seed51
starbeast,0,0.10097082109906827,0.12374266068144316,0.9999693085287564,599.6174167192863,0.95,0.12146755820286392,0.12599661496112904,False,0.12139899152798204,0.12591419939086854,False,seed51
ecoevolity,0,0.08271604895035634,0.10021523203703812,1.0006187322252185,3625.9847145543154,0.95,0.09746061766723677,0.10249906776397123,False,0.09756386154501084,0.10257181704560647,False,seed146
