method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,taxon,seed
starbeast,0,0.0014252078699757205,0.0006240770661357876,1.003473217964192,823.3087933733874,0.95,0.000517972546532625,0.0007458580879466688,False,0.0005120039440395314,0.0007381630815136767,False,T1,seed166
starbeast,0,0.001959003467178277,0.0008573552716038801,0.9999251887064052,1716.2620406182025,0.95,0.000727461595257116,0.0010026642677194726,False,0.000721509494119505,0.000993148311021137,False,T2,seed166
ecoevolity,0,0.0017775297820521688,0.00031283195806791,0.9998758052920076,4000.0,0.95,0.00013892116355828852,0.0005046518512864093,False,0.00012415285658212645,0.00048497746095042734,False,root,seed60
ecoevolity,0,0.002278161174635253,0.0004121558774963918,1.001065047497948,4000.0,0.95,0.00033057143870067896,0.0005085775579517009,False,0.00032599724075366556,0.0004982980914126082,False,T1,seed60
ecoevolity,0,0.001063253064339197,0.0002566023300812853,0.999993654252122,3630.854996908669,0.95,0.0002046632954313327,0.0003160602003101209,False,0.00020213661412221947,0.00031311037898837217,False,T2,seed60
starbeast,0,0.0017775297820521688,0.00018497078187816002,1.0079631360803774,159.63498044457086,0.95,7.667127474472094e-05,0.00032818168374136564,False,6.441923844385709e-05,0.00030909204268818726,False,root,seed60
starbeast,0,0.002278161174635253,0.0004500635674445944,1.0061501001302604,529.266966223793,0.95,0.00035186851816507527,0.0005673446515999088,False,0.0003456406925564877,0.0005585650672868638,False,T1,seed60
starbeast,0,0.001063253064339197,0.0002713845365767608,1.0161233369051077,699.421021377033,0.95,0.00021106977852401488,0.0003442619029698692,False,0.00020855868848025294,0.00034013734302384464,False,T2,seed60
ecoevolity,0,0.003259203356575612,0.0020333122741633693,0.9998706790439312,4000.0,0.95,0.0006735833222051338,0.004041532811167108,True,0.0004869053851475388,0.0037536009306334468,True,root,seed147
ecoevolity,0,0.0027678035688426623,0.0016189209527289466,0.9997261647071708,4000.0,0.95,0.001486504842500395,0.001749291664947454,False,0.001485998442322308,0.0017482037848564455,False,T1,seed147
ecoevolity,0,0.0025199075326647787,0.0014568592354798724,0.9999835326656936,3590.6022782560412,0.95,0.0013338014224687313,0.0015831554496355382,False,0.0013317901875918505,0.0015781499894525848,False,T2,seed147
starbeast,0,0.003259203356575612,0.0011749182760798994,0.9998720934747553,214.20785032694823,0.95,0.00038675958525626584,0.002297851168665008,False,0.000255574990000242,0.0020535079284948908,False,root,seed147
starbeast,0,0.0027678035688426623,0.0016343926061385444,0.9998963927519424,1438.4204399753414,0.95,0.0014186300089067119,0.0018704238114546714,False,0.0014015200784774765,0.0018465297992113112,False,T1,seed147
starbeast,0,0.0025199075326647787,0.001451935548754724,0.9998777146517344,1485.3298215818145,0.95,0.0012550294436691526,0.0016702015741760759,False,0.0012446584211063265,0.0016575832940421828,False,T2,seed147
ecoevolity,0,0.0009744250671658757,0.002037211404452497,1.0002009941187062,4000.0,0.95,0.0006894629627020773,0.00413122788605455,True,0.0005430322279834044,0.003825876433296357,True,root,seed177
ecoevolity,0,0.004364950802939084,0.00200785664623812,0.9999468535613572,4000.0,0.95,0.0018716089062219199,0.0021499817734358852,False,0.0018742188381405199,0.002151442675526866,False,T1,seed177
ecoevolity,0,0.0031697331357508434,0.0019342746870040504,0.9995459568987728,4000.0,0.95,0.0017932901823626067,0.002081346263205199,False,0.001794290317944302,0.0020815151099982557,False,T2,seed177
starbeast,0,0.0009744250671658757,0.0012455785716385757,1.0205371391792295,230.06176417848823,0.95,0.0005582651422516281,0.002230100150719556,True,0.0004874728688160227,0.002127195835529807,True,root,seed177
starbeast,0,0.004364950802939084,0.0021321584585664685,1.0003753866276568,2378.607303027725,0.95,0.0018529671495491613,0.0024390216968321683,False,0.0018403854886095226,0.002424462144871484,False,T1,seed177
starbeast,0,0.0031697331357508434,0.0020071361053691037,1.0029613928793604,2292.0067365258888,0.95,0.0017490552171187713,0.002297877675475042,False,0.0017333217493339936,0.002276849936793013,False,T2,seed177
ecoevolity,0,0.0015059462246400858,0.0020161304997994445,1.000617514625312,2482.01852448022,0.95,0.0006664982618328645,0.0041120398220525906,True,0.0004916313298862603,0.003718613327712567,True,root,seed120
ecoevolity,0,0.0014878084225303776,0.0007086215815199282,0.9997161697787936,3313.4931541537185,0.95,0.0006248515052944235,0.0007990033046801752,False,0.0006277420661564745,0.0008011124927263202,False,T1,seed120
ecoevolity,0,0.004305532133751954,0.0013754638229974993,0.99966850706922,3357.5103948033398,0.95,0.0012533588756901155,0.0014972865282469258,False,0.0012465328974386005,0.0014889142443004144,False,T2,seed120
starbeast,0,0.0015059462246400858,0.0006310488277995929,1.0011925892553295,242.91593970361112,0.95,0.0002514832871837936,0.0011228029121023316,False,0.00022984492666612924,0.0010935450885312288,False,root,seed120
starbeast,0,0.0014878084225303776,0.0007285730960269599,1.0013521547194986,936.5300840301151,0.95,0.0006115262713805112,0.0008631818757838793,False,0.0006031506942716777,0.0008539566134495804,False,T1,seed120
starbeast,0,0.004305532133751954,0.0014542788239843866,1.0002857585982303,1656.331721549582,0.95,0.0012575085396572259,0.0016720614072552912,False,0.0012504146338971874,0.0016628463168945249,False,T2,seed120
ecoevolity,0,0.0021204846345917647,0.0020176244371998752,1.0010879784558395,3355.7204923882177,0.95,0.0006574146771556041,0.0041499677891669645,True,0.0004967274738841271,0.0037394804781239813,True,root,seed5
ecoevolity,0,0.0014585900993441699,0.0010109593143780144,0.9996956010016338,2819.146251039769,0.95,0.000908812501445778,0.0011164140126248368,False,0.0009057880662662515,0.0011127558447766217,False,T1,seed5
ecoevolity,0,0.0029681054072106285,0.0016667465010994232,0.9997441166033586,3363.820295110912,0.95,0.0015408342360370847,0.0018038291729706047,False,0.001538929509853617,0.0017988234206557105,False,T2,seed5
starbeast,0,0.0021204846345917647,0.001190914196718354,1.0055220002604743,224.39369390165402,0.95,0.0004883216801350419,0.002133153901107044,True,0.00042307064896970464,0.002009437034170261,False,root,seed5
starbeast,0,0.0014585900993441699,0.0010360897194329158,1.0038041445732468,897.5771889813481,0.95,0.0008846095459452912,0.0012039069708861178,False,0.0008846095459452912,0.0012038314273264696,False,T1,seed5
starbeast,0,0.0029681054072106285,0.001695801892935273,1.000141041034572,1630.4545415035507,0.95,0.001467755569624498,0.001947657117457164,False,0.001457908346818911,0.001936117244228352,False,T2,seed5
ecoevolity,0,0.003724772702328479,0.0019912049366795272,1.0039835202893632,2234.2044185483983,0.95,0.0006383795089277103,0.004049186785267877,True,0.0004652500936515655,0.0037279287386248155,True,root,seed18
ecoevolity,0,0.0028091890130524017,0.0010417060249890632,1.0000358604530375,3027.9429920618377,0.95,0.0009372743006186984,0.0011503113501089865,False,0.0009350744755880248,0.0011469998287288894,False,T1,seed18
ecoevolity,0,0.0013483703995129336,0.0006839753031960904,0.999748195805634,4000.0,0.95,0.000601895036381895,0.0007687668657292707,False,0.0005993862829535303,0.0007641113276359506,False,T2,seed18
starbeast,0,0.003724772702328479,0.000610140985680868,1.0157390067229106,262.44877393341807,0.95,0.0002407654802562225,0.0011200164993585883,False,0.00019918596106474824,0.0010445244804997216,False,root,seed18
starbeast,0,0.0028091890130524017,0.001111614713577142,1.0001410573892222,2120.0875544087603,0.95,0.0009482558044955297,0.0012895545432340069,False,0.0009479519117978618,0.0012884151668201393,False,T1,seed18
starbeast,0,0.0013483703995129336,0.0007003338226516622,1.000232684464968,1200.9867687693313,0.95,0.0005883643388600857,0.0008264745886450145,False,0.0005807769750293116,0.0008160773786670282,False,T2,seed18
ecoevolity,0,0.004504546112140397,0.0020108835463666084,0.9998736326912228,3788.948876375287,0.95,0.0006458101859774418,0.0041700631009876496,False,0.0005198574319143075,0.0038728234131350115,False,root,seed183
ecoevolity,0,0.0027692247857664942,0.0014001481673853644,0.9996344493918438,3343.38122459126,0.95,0.0012816923758088546,0.0015239292840409481,False,0.0012806463813686904,0.001522215891069946,False,T1,seed183
ecoevolity,0,0.002435260353924268,0.0013204660194362262,0.9997717406815309,2954.342761340389,0.95,0.0012044989864078712,0.0014423786048649776,False,0.0012044020584244196,0.0014417466215347705,False,T2,seed183
starbeast,0,0.004504546112140397,0.0012419901873653835,1.007724897181299,234.45684423934063,0.95,0.0005375568698840271,0.002277771613133334,False,0.00043260237825566814,0.0021069712777360143,False,root,seed183
starbeast,0,0.0027692247857664942,0.0014656151964716256,1.0019810944364114,1428.175640548467,0.95,0.001261840521532685,0.001688738107308072,False,0.0012499346419905398,0.001674011645480848,False,T1,seed183
starbeast,0,0.002435260353924268,0.0013165892316491874,1.0034810597147914,1303.573417429572,0.95,0.001132693496317293,0.001523915583974728,False,0.0011197632625938405,0.0015088747073910404,False,T2,seed183
ecoevolity,0,0.002961797377553789,0.00202862546939204,0.9997884006702841,4000.0,0.95,0.0006766974086537718,0.004198687728752279,True,0.0005555633460442497,0.00384326414904157,True,root,seed171
ecoevolity,0,0.0008064645098486362,0.0005350248477386717,1.000279200893641,4000.0,0.95,0.0004612013368603528,0.0006107119885670308,False,0.0004586857551599155,0.0006067155773602978,False,T1,seed171
ecoevolity,0,0.001242927946511168,0.0007890508428319526,0.9998370761417286,4000.0,0.95,0.0006991323314904801,0.0008822757009138922,False,0.0006978630124866523,0.0008792851140412709,False,T2,seed171
starbeast,0,0.002961797377553789,0.0009195325262386789,1.0005290491600898,219.0787197155258,0.95,0.0003936262052068212,0.0016585324656778894,False,0.00034309512258245826,0.0015707638822294518,False,root,seed171
starbeast,0,0.0008064645098486362,0.0005513120953556947,0.9998714832326008,687.7413533329698,0.95,0.00045909832714601103,0.0006580113931954362,False,0.0004581039722746432,0.0006560468475213798,False,T1,seed171
starbeast,0,0.001242927946511168,0.0007992692710456702,1.0013423161947057,1159.3757113575475,0.95,0.0006780379296016492,0.0009351029710701859,False,0.0006805515606154785,0.0009362805387816685,False,T2,seed171
ecoevolity,0,0.0023542512400006733,0.002000951598354864,0.9997253505989724,3975.322211876524,0.95,0.0006490839567995263,0.004083021792492778,True,0.00048621502642713865,0.003745538217987049,True,root,seed136
ecoevolity,0,0.003299293617881996,0.0013981666821493318,1.0004151495750422,3779.7161940734663,0.95,0.0012813795137504712,0.0015190878404421411,False,0.0012825286589046446,0.0015194639445493918,False,T1,seed136
ecoevolity,0,0.0008536472542632952,0.0005104831055724276,1.0011041500312905,4000.0,0.95,0.00043827783590431077,0.0005880916307569933,False,0.00043142949334937057,0.000580111918209491,False,T2,seed136
starbeast,0,0.0023542512400006733,0.0007774150652715691,1.0026750015050792,211.5437955820486,0.95,0.00029079114765714214,0.0014016160289948918,False,0.0002532207649186957,0.0013314653706549176,False,root,seed136
starbeast,0,0.003299293617881996,0.0014797072864692446,1.000536728268271,2166.7034191336534,0.95,0.0012743708555197995,0.0017109404626412467,False,0.0012703123340471508,0.0017009605487719028,False,T1,seed136
starbeast,0,0.0008536472542632952,0.0005218616785698404,1.008544914224592,574.0492388233666,0.95,0.0004305533502206065,0.0006221053098082442,False,0.00042723904726736455,0.0006179157781110238,False,T2,seed136
ecoevolity,0,0.003039014890430163,0.002019699187066437,1.0000843863470466,2769.464668220621,0.95,0.0006490154464545675,0.004156553370239133,True,0.0005856954275440351,0.003932621581904996,True,root,seed195
ecoevolity,0,0.0009461827132190752,0.0005297762865402779,1.0001137049143771,4000.0,0.95,0.00045669114061387217,0.0006060660657673754,False,0.00045362716897062326,0.0006020702434225943,False,T1,seed195
ecoevolity,0,0.0020626149316379408,0.0008502036998838189,0.9997130817094072,4000.0,0.95,0.000758835412547329,0.0009462413013240967,False,0.0007555216776961166,0.0009426226937687582,False,T2,seed195
starbeast,0,0.003039014890430163,0.0005881892080165807,1.0052443161440288,275.5670405853984,0.95,0.0002593908898291793,0.0010853757293711474,False,0.0002115811848466569,0.001002327273690295,False,root,seed195
starbeast,0,0.0009461827132190752,0.0005414856416193105,1.003377071127024,786.3124728332907,0.95,0.00044933318029036906,0.000649466748348071,False,0.0004463975876685801,0.0006459840878865059,False,T1,seed195
starbeast,0,0.0020626149316379408,0.0008938219429431293,1.0030148309442943,1125.5466223545363,0.95,0.0007562505403733304,0.0010532624084219734,False,0.0007430247870452827,0.001038112077101318,False,T2,seed195
ecoevolity,0,0.0013947293734951696,0.00201108226433616,0.9998589167102696,3841.691419828522,0.95,0.0006463221214077601,0.004172568223072505,True,0.0005312890990366137,0.0038862723125786328,True,root,seed187
ecoevolity,0,0.001865460027710796,0.0010521647178449698,0.999900477960188,3739.3108720099312,0.95,0.0009513276940045153,0.0011609118900981026,False,0.0009470154918310578,0.0011548739161731881,False,T1,seed187
ecoevolity,0,0.002759982149097015,0.0011949035705233273,1.0006039477943918,4000.0,0.95,0.0010854030937543276,0.0013089823705847731,False,0.0010836204916219244,0.0013050760412749776,False,T2,seed187
starbeast,0,0.0013947293734951696,0.0007919411200192213,1.0005077542349272,228.30546314283046,0.95,0.0003291687643245976,0.0014580954233305134,True,0.00027291222868455447,0.0013652395349742993,False,root,seed187
starbeast,0,0.001865460027710796,0.0010758231657441312,0.999873012008622,1206.3480397315284,0.95,0.0009179009146375224,0.0012537513488055305,False,0.0009152558678224828,0.0012481905001638762,False,T1,seed187
starbeast,0,0.002759982149097015,0.0012041515960539936,0.9999050223016364,1612.0380907685394,0.95,0.0010358676211727473,0.0013916747171079276,False,0.0010315074506993189,0.0013861280880130618,False,T2,seed187
ecoevolity,0,0.0019149277097438124,0.00021101209195288165,1.001398399271344,3749.863886858493,0.95,9.528697270291172e-05,0.0003426145824920581,False,8.855657484336206e-05,0.00033056877811192797,False,root,seed113
ecoevolity,0,0.0029416149352458148,0.0005752630755890613,1.0011614382018466,3455.486171620927,0.95,0.00044270625155794,0.0007376436082467668,False,0.0004299880675948605,0.0007209714434168416,False,T1,seed113
ecoevolity,0,0.0016327811015826226,0.000368186268035374,0.9998768536254764,3507.4759001089787,0.95,0.00029065896267829933,0.00046068011435277854,False,0.0002799158420041888,0.00044789228850435086,False,T2,seed113
starbeast,0,0.0019149277097438124,0.00014904766092360997,1.0042933032446826,136.8366438529637,0.95,5.569664309932018e-05,0.0002676695349377703,False,4.814537936366314e-05,0.0002508547763200547,False,root,seed113
starbeast,0,0.0029416149352458148,0.0006293084183644418,1.009845588068208,426.44229908021856,0.95,0.0004858449433986451,0.0008255867240416599,False,0.0004673522403994217,0.0008003611834602396,False,T1,seed113
starbeast,0,0.0016327811015826226,0.0004035504092993955,1.0017264545297038,458.2634704955067,0.95,0.00031510340917946365,0.0005121083426635936,False,0.0003098719514422132,0.0005044505798473052,False,T2,seed113
ecoevolity,0,0.0017144829262838947,0.002006266085576006,1.0004692688915586,4000.0,0.95,0.0006673313671804428,0.004123550775076491,True,0.0005316242342297325,0.003825437009514386,True,root,seed91
ecoevolity,0,0.002581279873115956,0.0011162122403291506,1.000036013637413,3838.938422375783,0.95,0.0010092285112570198,0.0012270305232180915,False,0.001005044427752771,0.0012200235261631935,False,T1,seed91
ecoevolity,0,0.003389014338965652,0.001704838522340775,0.9995738334472908,4000.0,0.95,0.0015719465873511539,0.0018460402850599528,False,0.001569507616552208,0.0018420376934215718,False,T2,seed91
starbeast,0,0.0017144829262838947,0.0007964010444619112,0.9999845850174759,213.1462747515054,0.95,0.000284191574051419,0.0013963411755238734,False,0.0002197402749117995,0.0013177163127353311,False,root,seed91
starbeast,0,0.002581279873115956,0.0011596969302798195,1.0004365095946783,1477.0749797364927,0.95,0.0009888361235811543,0.0013506360952467295,False,0.0009802819074559664,0.0013372386573680464,False,T1,seed91
starbeast,0,0.003389014338965652,0.0017886467109455059,0.9999886691622192,2199.4182721768093,0.95,0.0015477415295108846,0.0020596930741810303,False,0.0015335466523459546,0.0020402190676382746,False,T2,seed91
ecoevolity,0,0.0012903697856015035,0.002007118042249172,1.0004858093947095,3232.002872795882,0.95,0.0006546619057731628,0.004161153243813183,True,0.0004759061207105839,0.0037926718241716134,True,root,seed81
ecoevolity,0,0.0012057095601758154,0.0007690335835983983,1.0001295125647558,4000.0,0.95,0.0006805435857355957,0.0008607009690951831,False,0.0006804109104649478,0.0008602116754543276,False,T1,seed81
ecoevolity,0,0.003828446479490683,0.0018675187688366247,1.000233404695509,3826.7058570477375,0.95,0.0017295310687177894,0.0020062386702820547,False,0.0017273270062754227,0.0020038299377378747,False,T2,seed81
starbeast,0,0.0012903697856015035,0.0009607173575379779,1.0040420852758802,193.7617526621357,0.95,0.0003222546809201645,0.0017944998845112856,True,0.0002508803517569003,0.0016721564840048069,True,root,seed81
starbeast,0,0.0012057095601758154,0.000781838977330927,1.0016475505593343,917.4069073077103,0.95,0.0006543681278978875,0.0009204548135895303,False,0.0006431239113290008,0.0009078201497197687,False,T1,seed81
starbeast,0,0.003828446479490683,0.0019858351524658373,1.0003948330812946,2257.214100221161,0.95,0.0017321958043487074,0.002274717707280248,False,0.0017154810223692044,0.0022507038097836413,False,T2,seed81
ecoevolity,0,0.0018172035278647288,0.0020195664118810262,1.0004024918206011,2914.2980343330714,0.95,0.0006673808670599465,0.004106967192914059,True,0.0005668118738207157,0.0038630232084466884,True,root,seed121
ecoevolity,0,0.00290000438390163,0.0012149014255045608,0.9999347594269132,3800.677680842618,0.95,0.0011051901438516793,0.0013278737035389509,False,0.0011071250708417726,0.0013285753035995587,False,T1,seed121
ecoevolity,0,0.001335261690644451,0.0006515048188703669,1.000227235406316,4000.0,0.95,0.0005688007177025598,0.00073659169879272,False,0.0005734043406724318,0.0007403389865518287,False,T2,seed121
starbeast,0,0.0018172035278647288,0.0006625808476840607,1.0279982778917325,243.9950466341121,0.95,0.00030184333237782973,0.0011846300500485134,False,0.0002705429033570275,0.0011177014451831714,False,root,seed121
starbeast,0,0.00290000438390163,0.0012753256027447663,1.0021666625502883,1443.2462917886462,0.95,0.0010926271064372359,0.0014753456588659085,False,0.0010827186015976967,0.001462639312368603,False,T1,seed121
starbeast,0,0.001335261690644451,0.000679497976842049,1.0006521786886706,1067.9647811502743,0.95,0.0005674278726132617,0.0008045090644861477,False,0.0005644222557108561,0.0007997887451744304,False,T2,seed121
ecoevolity,0,0.0009434017876584864,0.00193179423596344,0.9997152949347246,2884.9131315278837,0.95,0.0006339907386758687,0.0037546077534037054,True,0.00044576246075735994,0.0034908826409381323,True,root,seed28
ecoevolity,0,0.0010595410281717774,0.00042542865355114256,1.0011304908916812,4000.0,0.95,0.00036194115517700553,0.0004933850155358292,False,0.0003615736655148092,0.0004921016080927733,False,T1,seed28
